Building classifier model for 6 classes...
Start at 20-Jun-2017 15:12:30
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             290    3.974987e+01    2.610416e-02    6.066351e+01    4.067797e+01     3 5 6 10 13 14 15 16 
       2             331    3.921314e+01    3.359385e-02    6.090047e+01    3.954802e+01     3 5 6 10 14 16 17 
       3              26    3.973810e+01    3.335562e-03    5.568720e+01    4.011299e+01     3 5 6 7 8 11 12 13 14 16 
       4             317    3.867054e+01    4.567497e-02    8.056872e+01    3.276836e+01     4 5 6 7 9 10 11 12 13 15 
       5             144    4.027188e+01    1.081593e-02    5.639810e+01    3.954802e+01     3 5 6 12 13 
       6             422    3.921314e+01    5.487116e-02    6.113744e+01    4.124294e+01     3 5 6 10 13 14 16 
       7              45    4.135710e+01    4.341674e-03    5.876777e+01    4.350282e+01     3 5 6 10 12 14 16 
       8             358    3.974104e+01    4.943008e-02    7.843602e+01    3.050847e+01     3 5 7 8 9 10 12 13 14 16 
       9             143    3.867642e+01    1.362869e-02    6.563981e+01    3.502825e+01     4 5 6 7 10 12 13 14 
      10               0    3.813970e+01    1.733870e-03    4.739336e+00    4.519774e+00     4 7 11 12 13 14 15 17 
      11             198    3.974104e+01    1.731289e-02    5.118483e+01    3.841808e+01     3 8 10 14 17 
      12             328    4.028659e+01    3.190353e-02    6.066351e+01    4.067797e+01     3 5 6 10 15 16 
      13              16    3.920726e+01    2.468161e-03    5.355450e+01    4.124294e+01     4 5 6 7 8 9 14 17 
      14              46    3.920138e+01    4.426890e-03    5.781991e+01    3.672316e+01     4 5 6 7 8 11 13 15 
      15              12    3.921020e+01    2.946802e-03    5.308057e+01    4.124294e+01     3 5 6 9 10 11 14 15 16 
      16             388    3.974104e+01    3.907755e-02    5.189573e+01    3.728814e+01     4 8 10 11 12 13 15 16 17 
      17             309    3.974398e+01    3.660410e-02    6.066351e+01    4.067797e+01     3 5 6 10 13 16 
      18             422    3.921314e+01    4.430591e-02    6.090047e+01    4.124294e+01     3 5 6 10 15 17 
      19             410    3.813676e+01    4.531824e-02    5.142180e+01    3.898305e+01     4 7 11 12 13 14 
      20             270    3.920432e+01    2.601428e-02    5.118483e+01    3.841808e+01     3 9 10 11 12 14 15 17 
gBest = 4.135710e+01

Iteration 48 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             134    3.974987e+01    1.268944e-02    6.042654e+01    4.067797e+01     3 5 6 10 12 13 15 17 
       2             320    3.921314e+01    3.670487e-02    6.090047e+01    4.067797e+01     3 5 6 10 12 14 15 16 17 
       3             297    3.973810e+01    2.937441e-02    6.350711e+01    4.124294e+01     3 5 6 8 11 12 13 14 15 16 17 
       4             410    3.867054e+01    5.402367e-02    5.118483e+01    3.841808e+01     3 5 9 
       5             271    4.027188e+01    3.616216e-02    6.066351e+01    4.011299e+01     3 5 6 12 13 15 17 
       6             414    3.921314e+01    4.412925e-02    6.137441e+01    4.067797e+01     3 5 6 10 12 13 15 16 
       7             228    4.135710e+01    1.951669e-02    6.090047e+01    3.954802e+01     3 5 6 10 12 13 17 
       8              38    3.974104e+01    3.937674e-03    5.781991e+01    3.898305e+01     3 5 6 11 13 14 15 17 
       9             422    3.867642e+01    5.036839e-02    5.118483e+01    3.841808e+01     3 5 11 13 
      10             241    3.813970e+01    2.929323e-02    5.521327e+01    3.898305e+01     3 6 9 15 16 17 
      11             388    3.974104e+01    3.853795e-02    5.118483e+01    3.841808e+01     3 5 8 13 
      12              49    4.028659e+01    4.657658e-03    6.042654e+01    3.954802e+01     3 5 6 10 12 14 15 16 
      13             395    3.920726e+01    5.593326e-02    6.255924e+01    3.615819e+01     3 5 7 10 12 15 16 17 
      14             422    3.920138e+01    5.642621e-02    5.639810e+01    3.954802e+01     3 5 10 11 14 15 
      15             162    3.921020e+01    1.202109e-02    6.090047e+01    4.011299e+01     3 5 6 9 13 15 
      16             256    3.974104e+01    2.505450e-02    5.118483e+01    3.841808e+01     3 6 10 13 16 
      17             205    3.974398e+01    1.856967e-02    6.066351e+01    4.067797e+01     3 5 6 10 12 13 14 15 16 
      18             422    3.921314e+01    5.539055e-02    6.090047e+01    4.067797e+01     3 5 6 10 12 14 15 17 
      19             111    3.813676e+01    7.961497e-03    5.118483e+01    3.841808e+01     3 6 9 15 16 
      20               7    3.920432e+01    2.685555e-03    5.213270e+01    3.785311e+01     3 5 9 10 11 12 13 14 16 17 
gBest = 4.135710e+01

Iteration 49 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             422    3.974987e+01    4.776587e-02    6.113744e+01    4.067797e+01     3 5 6 10 12 13 14 15 17 
       2              70    3.921314e+01    6.169779e-03    6.018957e+01    4.124294e+01     3 5 6 10 12 13 14 15 17 
       3             422    3.973810e+01    4.598473e-02    6.113744e+01    4.067797e+01     3 5 6 9 14 15 
       4             315    3.867054e+01    3.400345e-02    6.090047e+01    4.011299e+01     3 5 6 13 15 16 
       5              57    4.027188e+01    5.110486e-03    6.018957e+01    4.124294e+01     3 5 6 13 14 17 
       6             422    3.921314e+01    4.285785e-02    6.113744e+01    4.067797e+01     3 5 6 10 11 17 
       7             338    4.135710e+01    3.437417e-02    6.113744e+01    3.954802e+01     3 5 6 10 12 13 16 17 
       8             234    3.974104e+01    2.372121e-02    6.066351e+01    4.067797e+01     3 5 6 10 13 16 
       9              48    3.867642e+01    4.537609e-03    5.805687e+01    3.728814e+01     3 5 7 8 9 11 12 13 14 15 16 17 
      10             109    3.813970e+01    9.163544e-03    6.374408e+01    3.446328e+01     3 5 7 8 11 12 14 16 17 
      11             267    3.974104e+01    3.891894e-02    6.303318e+01    3.050847e+01     3 5 7 8 9 10 11 17 
      12             422    4.028659e+01    4.267934e-02    6.113744e+01    4.011299e+01     3 5 6 10 12 13 14 15 
      13             395    3.920726e+01    5.858927e-02    7.274882e+01    3.446328e+01     3 5 6 7 9 12 13 15 17 
      14             418    3.920138e+01    5.279176e-02    6.350711e+01    3.107345e+01     3 5 7 8 9 10 13 17 
      15             371    3.921020e+01    3.954437e-02    6.113744e+01    4.124294e+01     3 5 6 10 11 13 17 
      16               4    3.974104e+01    1.807579e-03    4.905213e+01    3.954802e+01     3 5 7 8 11 13 14 16 
      17             422    3.974398e+01    6.173667e-02    6.113744e+01    4.011299e+01     3 5 6 10 11 13 16 
      18             413    3.921314e+01    6.697280e-02    6.090047e+01    4.124294e+01     3 5 6 10 12 13 14 15 
      19              21    3.813676e+01    3.013669e-03    5.402844e+01    3.841808e+01     3 5 7 8 11 12 14 16 17 
      20              88    3.920432e+01    9.342373e-03    6.374408e+01    3.954802e+01     3 5 7 8 9 10 11 12 15 17 
gBest = 4.135710e+01

Iteration 50 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             394    3.974987e+01    5.385510e-02    6.137441e+01    4.067797e+01     3 5 6 10 12 14 15 16 17 
       2              65    3.921314e+01    6.142411e-03    6.066351e+01    4.124294e+01     3 5 6 10 12 14 
       3             395    3.973810e+01    6.195531e-02    6.042654e+01    4.067797e+01     3 5 6 8 9 12 15 16 
       4             155    3.867054e+01    1.512868e-02    6.279621e+01    3.559322e+01     3 6 7 8 12 13 16 
       5               5    4.027188e+01    2.689909e-03    5.023697e+01    4.011299e+01     3 5 7 8 9 10 11 12 14 
       6             273    3.921314e+01    3.204130e-02    6.066351e+01    4.011299e+01     3 5 6 10 12 13 17 
       7             234    4.135710e+01    2.846564e-02    6.018957e+01    4.124294e+01     3 5 6 10 12 14 15 17 
       8             261    3.974104e+01    2.693735e-02    6.042654e+01    4.124294e+01     3 5 6 12 13 17 
       9             177    3.867642e+01    1.464973e-02    6.255924e+01    3.389831e+01     3 6 7 9 12 14 17 
      10             387    3.813970e+01    5.936461e-02    5.118483e+01    3.841808e+01     3 8 9 12 15 16 17 
      11             227    3.974104e+01    2.873653e-02    6.255924e+01    3.389831e+01     3 6 7 8 9 10 13 
      12             422    4.028659e+01    5.095184e-02    6.113744e+01    4.067797e+01     3 5 6 10 12 15 17 
      13             422    3.920726e+01    5.413874e-02    5.639810e+01    3.954802e+01     3 5 8 11 12 14 
      14             422    3.920138e+01    4.722503e-02    7.037915e+01    3.615819e+01     3 6 7 9 10 11 13 16 17 
      15              54    3.921020e+01    5.502978e-03    5.971564e+01    4.011299e+01     3 5 6 9 12 13 16 17 
      16              33    3.974104e+01    3.915903e-03    5.118483e+01    3.841808e+01     3 8 10 15 16 17 
      17             300    3.974398e+01    3.614381e-02    6.658768e+01    3.615819e+01     3 5 6 10 12 13 14 15 16 17 
      18             299    3.921314e+01    3.509820e-02    6.018957e+01    4.067797e+01     3 5 6 10 12 15 17 
      19              17    3.813676e+01    2.951778e-03    5.118483e+01    3.841808e+01     3 8 9 12 15 16 
      20             207    3.920432e+01    2.531700e-02    7.085308e+01    3.333333e+01     3 6 7 8 9 11 12 13 14 17 
gBest = 4.135710e+01

Iteration 51 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             326    3.974987e+01    3.310308e-02    6.066351e+01    4.067797e+01     3 5 6 10 13 15 16 
       2             253    3.921314e+01    2.713422e-02    6.018957e+01    4.011299e+01     3 5 6 11 12 13 14 15 
       3              43    3.973810e+01    4.427823e-03    5.189573e+01    3.841808e+01     3 4 10 11 15 16 17 
       4             296    3.867054e+01    2.691060e-02    6.232227e+01    3.615819e+01     4 5 8 9 10 11 12 14 15 16 
       5              22    4.027188e+01    3.461521e-03    5.094787e+01    3.841808e+01     3 5 7 8 9 11 12 13 14 16 17 
       6             136    3.921314e+01    9.808263e-03    6.066351e+01    4.011299e+01     3 5 6 10 13 16 17 
       7              28    4.135710e+01    3.068095e-03    5.710900e+01    3.898305e+01     3 5 6 10 12 15 17 
       8             148    3.974104e+01    1.349495e-02    6.966825e+01    3.615819e+01     3 5 7 8 9 12 13 14 15 16 
       9             373    3.867642e+01    4.595829e-02    5.639810e+01    3.954802e+01     4 5 9 10 11 16 
      10             259    3.813970e+01    3.452595e-02    3.886256e+01    3.898305e+01     5 14 16 
      11              45    3.974104e+01    4.917972e-03    5.758294e+01    3.615819e+01     4 5 6 9 10 11 13 14 16 17 
      12             202    4.028659e+01    1.633819e-02    6.090047e+01    4.011299e+01     3 5 6 11 12 13 15 17 
      13              63    3.920726e+01    6.197148e-03    6.161137e+01    3.785311e+01     4 5 7 8 9 13 14 17 
      14             182    3.920138e+01    2.074797e-02    3.886256e+01    3.898305e+01     4 5 7 
      15             413    3.921020e+01    4.752204e-02    6.090047e+01    4.067797e+01     3 5 6 8 11 17 
      16             415    3.974104e+01    4.604911e-02    5.308057e+01    3.728814e+01     6 7 9 10 11 12 14 15 
      17             247    3.974398e+01    2.478859e-02    6.042654e+01    4.011299e+01     3 5 6 10 13 15 16 17 
      18              71    3.921314e+01    6.973424e-03    5.995261e+01    4.067797e+01     3 5 6 11 12 13 15 
      19             344    3.813676e+01    4.211050e-02    3.886256e+01    3.898305e+01     5 15 
      20             194    3.920432e+01    2.021428e-02    6.042654e+01    3.954802e+01     4 5 6 9 12 15 17 
gBest = 4.135710e+01

Iteration 52 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             422    3.974987e+01    4.372774e-02    6.090047e+01    4.067797e+01     3 5 6 10 13 15 16 17 
       2              19    3.921314e+01    3.200896e-03    5.521327e+01    4.067797e+01     3 5 6 11 12 13 14 15 17 
       3             272    3.973810e+01    2.458364e-02    5.308057e+01    3.785311e+01     3 4 10 11 12 13 14 15 
       4             422    3.867054e+01    4.320618e-02    5.473934e+01    3.841808e+01     4 5 8 10 11 12 13 14 16 
       5              30    4.027188e+01    3.481425e-03    5.450237e+01    3.672316e+01     3 5 7 8 9 11 12 13 14 15 16 
       6             197    3.921314e+01    2.210553e-02    6.113744e+01    3.954802e+01     3 5 6 10 13 15 
       7             115    4.135710e+01    9.546395e-03    6.113744e+01    4.124294e+01     3 5 6 10 12 15 16 
       8             363    3.974104e+01    4.079556e-02    6.374408e+01    3.163842e+01     3 5 7 8 9 12 13 14 
       9              86    3.867642e+01    7.188953e-03    5.592417e+01    3.954802e+01     4 5 10 11 14 17 
      10              56    3.813970e+01    5.333789e-03    5.805687e+01    3.559322e+01     6 7 8 12 13 15 16 17 
      11             420    4.028365e+01    5.942619e-02    6.018957e+01    4.237288e+01     4 5 6 9 13 15 17 
      12             414    4.028659e+01    5.679226e-02    6.113744e+01    4.067797e+01     3 5 6 11 12 13 15 17 
      13             175    3.920726e+01    1.735114e-02    6.137441e+01    3.559322e+01     4 5 7 8 11 14 16 17 
      14             116    3.920138e+01    8.100207e-03    5.639810e+01    3.954802e+01     4 5 8 9 13 15 17 
      15             252    3.921020e+01    2.814717e-02    6.090047e+01    4.067797e+01     3 5 6 8 11 14 15 17 
      16             387    3.974104e+01    5.345794e-02    3.886256e+01    3.898305e+01     6 7 14 16 17 
      17             266    3.974398e+01    2.725426e-02    6.066351e+01    4.011299e+01     3 5 6 10 13 15 16 17 
      18             249    3.921314e+01    3.159283e-02    6.066351e+01    4.124294e+01     3 5 6 11 12 13 15 
      19              65    3.813676e+01    5.595969e-03    4.976303e+01    3.898305e+01     6 7 8 12 13 17 
      20              37    3.920432e+01    4.294089e-03    5.805687e+01    4.067797e+01     4 5 6 11 13 14 17 
gBest = 4.135710e+01

Iteration 53 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             299    3.974987e+01    2.862332e-02    6.018957e+01    4.067797e+01     3 5 6 10 12 16 
       2              68    3.921314e+01    5.986596e-03    6.090047e+01    4.011299e+01     3 5 6 10 14 15 16 
       3             409    3.973810e+01    4.938063e-02    6.848341e+01    3.220339e+01     3 5 6 7 8 9 13 
       4             228    3.867054e+01    1.909559e-02    5.639810e+01    3.954802e+01     4 5 6 7 14 
       5              43    4.027188e+01    4.616916e-03    5.592417e+01    3.559322e+01     3 5 7 8 9 10 13 14 15 17 
       6              97    3.921314e+01    8.974451e-03    6.090047e+01    4.011299e+01     3 5 6 10 12 17 
       7             145    4.135710e+01    1.328160e-02    6.066351e+01    4.067797e+01     3 5 6 10 12 14 16 
       8             291    3.974104e+01    3.440838e-02    6.327014e+01    3.107345e+01     3 5 7 8 9 10 14 15 
       9             279    3.867642e+01    3.319079e-02    5.995261e+01    4.011299e+01     4 5 6 8 12 13 16 17 
      10             366    3.813970e+01    4.190057e-02    6.848341e+01    3.785311e+01     5 6 7 8 9 10 11 15 17 
      11             303    4.028365e+01    3.922932e-02    6.990521e+01    3.163842e+01     4 5 6 8 9 10 11 12 13 17 
      12             284    4.028659e+01    2.365714e-02    5.639810e+01    3.954802e+01     3 5 6 10 14 
      13             418    3.920726e+01    4.792542e-02    5.118483e+01    3.841808e+01     3 13 14 16 
      14             101    3.920138e+01    8.452890e-03    6.445498e+01    3.050847e+01     4 5 6 8 9 10 11 12 13 15 17 
      15              11    3.921020e+01    2.112989e-03    5.450237e+01    3.785311e+01     3 5 6 9 10 11 12 13 16 17 
      16              93    3.974104e+01    8.332219e-03    6.255924e+01    3.502825e+01     5 6 7 8 13 14 15 17 
      17             278    3.974398e+01    3.219836e-02    6.066351e+01    4.067797e+01     3 5 6 10 12 14 
      18             296    3.921314e+01    3.306794e-02    6.018957e+01    4.067797e+01     3 5 6 10 15 16 17 
      19              74    3.813676e+01    6.289828e-03    5.995261e+01    3.502825e+01     5 6 7 8 9 10 11 17 
      20             422    3.920432e+01    4.913338e-02    5.118483e+01    3.841808e+01     3 15 16 17 
gBest = 4.135710e+01

Iteration 54 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             422    3.974987e+01    5.235324e-02    6.113744e+01    4.067797e+01     3 5 6 10 12 14 
       2              73    3.921314e+01    7.048066e-03    6.090047e+01    4.011299e+01     3 5 6 10 13 15 16 17 
       3              59    3.973810e+01    5.787861e-03    5.971564e+01    3.502825e+01     3 5 6 7 8 11 14 16 
       4             103    3.867054e+01    8.772606e-03    6.303318e+01    3.220339e+01     4 5 6 7 8 9 10 11 12 16 17 
       5             365    4.027188e+01    4.833066e-02    6.990521e+01    3.785311e+01     3 5 7 8 9 10 14 16 17 
       6              31    3.921314e+01    3.752935e-03    5.663507e+01    3.898305e+01     3 5 6 10 12 14 17 
       7             253    4.135710e+01    2.671684e-02    6.018957e+01    4.124294e+01     3 5 6 10 12 14 15 
       8             212    3.974104e+01    2.199792e-02    6.990521e+01    3.785311e+01     3 5 7 8 9 10 12 14 16 
       9             309    3.867642e+01    3.740402e-02    6.729858e+01    3.220339e+01     4 5 6 7 8 13 14 
      10             232    3.813970e+01    2.045874e-02    5.236967e+01    3.559322e+01     4 7 8 9 15 16 17 
      11             406    4.028365e+01    4.572131e-02    5.995261e+01    4.180791e+01     4 5 6 8 10 12 13 16 17 
      12              90    4.028659e+01    8.286190e-03    6.090047e+01    4.011299e+01     3 5 6 10 13 16 
      13              58    3.920726e+01    4.680983e-03    5.118483e+01    3.841808e+01     3 7 9 15 16 
      14              94    3.920138e+01    8.490522e-03    6.232227e+01    3.615819e+01     4 5 6 7 8 9 10 12 17 
      15             421    3.921020e+01    6.768688e-02    6.090047e+01    4.124294e+01     3 5 6 9 10 11 13 
      16             422    3.974104e+01    4.171645e-02    5.142180e+01    3.898305e+01     4 7 9 10 13 15 
      17             414    3.974398e+01    5.658793e-02    6.137441e+01    4.067797e+01     3 5 6 10 12 13 15 17 
      18             199    3.921314e+01    1.621845e-02    6.066351e+01    4.011299e+01     3 5 6 10 13 17 
      19             241    3.813676e+01    2.221873e-02    5.142180e+01    3.898305e+01     4 7 8 9 16 17 
      20             194    3.920432e+01    1.521141e-02    5.213270e+01    3.615819e+01     3 8 9 12 13 14 15 16 
gBest = 4.135710e+01

Iteration 55 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             270    3.974987e+01    3.206338e-02    6.066351e+01    4.067797e+01     3 5 6 10 12 14 17 
       2             314    3.921314e+01    2.893931e-02    5.639810e+01    3.954802e+01     3 5 6 10 12 
       3             251    4.081155e+01    2.763214e-02    6.611374e+01    4.293785e+01     3 5 6 8 9 11 12 13 14 16 
       4             313    3.867054e+01    3.296624e-02    6.279621e+01    3.446328e+01     3 6 7 11 14 15 16 17 
       5              30    4.027188e+01    3.853391e-03    5.568720e+01    4.011299e+01     3 5 6 13 16 
       6             358    3.921314e+01    4.153545e-02    6.090047e+01    4.124294e+01     3 5 6 10 12 14 17 
       7              44    4.135710e+01    4.142006e-03    5.853081e+01    3.954802e+01     3 5 6 10 12 14 16 17 
       8             217    3.974104e+01    1.824871e-02    5.639810e+01    3.954802e+01     3 5 6 12 14 
       9             283    3.867642e+01    2.925342e-02    5.497630e+01    3.898305e+01     3 6 8 9 11 12 16 
      10              47    3.813970e+01    5.477475e-03    5.805687e+01    3.615819e+01     4 5 6 7 8 9 10 11 13 14 16 17 
      11             279    4.028365e+01    3.340538e-02    5.497630e+01    3.898305e+01     3 6 9 12 14 15 16 
      12              54    4.028659e+01    4.970532e-03    5.971564e+01    4.011299e+01     3 5 6 10 13 14 15 16 
      13             375    3.920726e+01    4.545757e-02    5.473934e+01    3.898305e+01     3 6 7 8 9 15 
      14             408    3.920138e+01    4.642170e-02    5.497630e+01    3.898305e+01     3 6 7 12 15 16 
      15             368    3.921020e+01    3.985694e-02    6.279621e+01    3.559322e+01     3 5 6 9 12 13 14 15 17 
      16             422    3.974104e+01    5.411604e-02    6.753555e+01    2.994350e+01     4 5 6 7 8 9 12 17 
      17              64    3.974398e+01    5.468145e-03    5.995261e+01    4.011299e+01     3 5 6 10 12 13 17 
      18             373    3.921314e+01    5.276222e-02    6.113744e+01    4.011299e+01     3 5 6 10 13 14 15 17 
      19              53    3.813676e+01    4.782061e-03    5.924171e+01    3.559322e+01     4 5 6 7 8 9 10 11 13 14 17 
      20             314    3.920432e+01    3.740899e-02    7.890995e+01    3.276836e+01     3 6 7 9 10 11 12 13 15 16 17 
gBest = 4.135710e+01

Iteration 56 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             271    3.974987e+01    3.850498e-02    6.066351e+01    4.067797e+01     3 5 6 10 12 14 17 
       2             270    3.921314e+01    2.555585e-02    6.042654e+01    4.067797e+01     3 5 6 10 12 15 17 
       3             173    4.081155e+01    1.537655e-02    6.066351e+01    4.011299e+01     3 5 6 9 10 12 15 17 
       4             266    3.867054e+01    2.567963e-02    5.639810e+01    3.954802e+01     3 5 8 9 11 15 
       5             422    4.027188e+01    5.606917e-02    5.639810e+01    3.954802e+01     3 5 6 11 12 
       6             290    3.921314e+01    2.529678e-02    6.113744e+01    4.011299e+01     3 5 6 10 12 14 17 
       7              64    4.135710e+01    5.627381e-03    5.995261e+01    4.180791e+01     3 5 6 10 12 14 16 
       8             281    3.974104e+01    2.895797e-02    6.042654e+01    4.067797e+01     3 5 6 11 12 14 15 16 17 
       9              80    3.867642e+01    6.753542e-03    5.781991e+01    4.067797e+01     3 5 8 10 11 13 15 16 17 
      10              67    3.813970e+01    6.422318e-03    6.090047e+01    3.389831e+01     3 6 7 9 10 11 14 17 
      11             250    4.028365e+01    3.018956e-02    5.639810e+01    3.954802e+01     3 5 9 10 12 15 16 
      12             208    4.028659e+01    1.676769e-02    6.066351e+01    4.124294e+01     3 5 6 10 12 15 
      13              59    3.920726e+01    5.414963e-03    5.118483e+01    3.841808e+01     3 5 7 10 
      14             112    3.920138e+01    8.118867e-03    5.758294e+01    3.898305e+01     3 5 8 9 12 14 15 17 
      15             319    3.921020e+01    3.339419e-02    6.066351e+01    3.954802e+01     3 5 6 10 11 12 14 16 
      16             422    3.974104e+01    6.113051e-02    6.943128e+01    3.615819e+01     3 6 7 9 11 12 13 15 16 17 
      17             294    3.974398e+01    2.783772e-02    6.042654e+01    4.067797e+01     3 5 6 10 12 14 15 17 
      18             131    3.921314e+01    9.837187e-03    6.090047e+01    4.067797e+01     3 5 6 10 12 15 
      19             134    3.813676e+01    1.070086e-02    6.232227e+01    3.389831e+01     3 6 7 9 10 11 14 
      20             336    3.920432e+01    3.677142e-02    6.587678e+01    3.559322e+01     3 5 8 9 10 11 12 13 14 16 
gBest = 4.135710e+01

Iteration 57 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             113    3.974987e+01    8.880526e-03    6.042654e+01    4.011299e+01     3 5 6 10 12 14 17 
       2             159    3.921314e+01    1.436236e-02    6.090047e+01    3.954802e+01     3 5 6 10 12 14 16 
       3              77    4.081155e+01    7.841448e-03    6.042654e+01    4.124294e+01     3 5 7 8 9 10 12 13 17 
       4             324    3.867054e+01    3.773773e-02    6.113744e+01    4.011299e+01     3 5 6 8 12 13 
       5             350    4.027188e+01    3.460245e-02    6.113744e+01    4.011299e+01     3 5 6 10 11 16 17 
       6             422    3.921314e+01    4.314585e-02    6.113744e+01    4.067797e+01     3 5 6 10 12 14 
       7             257    4.135710e+01    3.186434e-02    6.018957e+01    4.124294e+01     3 5 6 10 12 14 17 
       8             422    3.974104e+01    4.806600e-02    6.090047e+01    4.067797e+01     3 5 6 10 12 13 14 16 
       9             418    3.974693e+01    5.829225e-02    6.090047e+01    4.180791e+01     3 5 6 8 11 13 15 
      10              46    3.813970e+01    4.821559e-03    5.995261e+01    3.672316e+01     3 5 6 8 9 10 11 14 
      11             289    4.028365e+01    2.995164e-02    6.563981e+01    4.180791e+01     3 5 6 8 9 11 13 16 17 
      12             324    4.028659e+01    3.905702e-02    6.113744e+01    4.067797e+01     3 5 6 10 12 14 16 
      13             230    3.920726e+01    2.539288e-02    6.090047e+01    4.124294e+01     3 5 6 9 10 13 14 15 
      14              59    3.920138e+01    5.145941e-03    6.090047e+01    4.067797e+01     3 5 6 8 12 13 14 15 
      15             132    3.921020e+01    9.452781e-03    6.090047e+01    4.067797e+01     3 5 6 10 13 15 16 
      16             239    3.974104e+01    2.581990e-02    7.156398e+01    3.050847e+01     3 5 6 8 9 10 11 13 14 15 16 17 
      17             123    3.974398e+01    1.040104e-02    6.066351e+01    4.011299e+01     3 5 6 10 12 15 16 17 
      18             345    3.921314e+01    3.558711e-02    6.090047e+01    4.067797e+01     3 5 6 10 12 14 16 
      19             174    3.867054e+01    1.423826e-02    6.113744e+01    4.067797e+01     3 5 6 8 9 10 11 14 
      20             347    3.920432e+01    5.214114e-02    8.412322e+01    2.768362e+01     3 5 6 9 10 11 12 13 14 15 16 17 
gBest = 4.135710e+01

Iteration 58 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             290    3.974987e+01    2.768594e-02    6.042654e+01    4.011299e+01     3 5 6 10 12 15 
       2              59    3.921314e+01    5.445752e-03    5.947867e+01    4.124294e+01     3 5 6 10 13 14 17 
       3             212    4.081155e+01    2.110563e-02    6.090047e+01    3.954802e+01     3 5 6 9 12 13 14 15 
       4             335    3.867054e+01    4.564418e-02    5.118483e+01    3.841808e+01     3 6 10 14 17 
       5              67    4.027188e+01    5.794082e-03    5.995261e+01    4.067797e+01     3 5 6 13 14 15 
       6             277    3.921314e+01    3.356680e-02    6.018957e+01    4.067797e+01     3 5 6 10 12 16 17 
       7             315    4.135710e+01    4.520752e-02    6.042654e+01    4.124294e+01     3 5 6 10 12 14 17 
       8             271    3.974104e+01    3.386381e-02    5.639810e+01    3.954802e+01     3 5 6 14 16 
       9             370    3.974693e+01    4.483089e-02    6.872038e+01    2.824859e+01     3 5 6 7 8 10 13 16 
      10             277    3.813970e+01    2.726297e-02    6.042654e+01    4.011299e+01     4 5 6 10 12 13 17 
      11             246    4.028365e+01    2.343540e-02    5.829384e+01    3.559322e+01     3 6 9 11 12 13 14 15 16 17 
      12             422    4.028659e+01    4.817329e-02    6.066351e+01    4.067797e+01     3 5 6 10 13 15 17 
      13               3    3.920726e+01    1.746311e-03    5.047393e+01    3.954802e+01     3 6 8 10 17 
      14             371    3.920138e+01    5.554730e-02    5.521327e+01    3.954802e+01     3 6 10 15 16 17 
      15             122    3.921020e+01    8.929666e-03    6.042654e+01    4.067797e+01     3 5 6 9 11 12 17 
      16              69    3.974104e+01    5.850063e-03    5.829384e+01    3.841808e+01     4 5 7 8 9 10 11 16 17 
      17             291    3.974398e+01    3.259832e-02    6.113744e+01    4.124294e+01     3 5 6 10 12 15 16 
      18             224    3.921314e+01    1.930116e-02    6.090047e+01    4.011299e+01     3 5 6 10 13 15 17 
      19             397    3.867054e+01    4.611846e-02    5.497630e+01    3.841808e+01     3 4 8 9 10 12 13 15 17 
      20             409    3.920432e+01    5.702272e-02    5.805687e+01    3.841808e+01     3 6 8 10 11 14 15 16 
gBest = 4.135710e+01

Iteration 59 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             106    3.974987e+01    8.525666e-03    6.066351e+01    4.011299e+01     3 5 6 10 12 15 
       2             422    3.921314e+01    4.701510e-02    6.066351e+01    4.124294e+01     3 5 6 10 13 16 17 
       3             404    4.081155e+01    4.667486e-02    6.777251e+01    3.333333e+01     3 5 6 8 10 12 13 15 16 17 
       4             317    3.867054e+01    3.357862e-02    5.118483e+01    3.841808e+01     3 9 10 11 12 17 
       5             323    4.027188e+01    4.297293e-02    7.725118e+01    3.050847e+01     3 5 7 8 9 10 11 14 16 17 
       6             183    3.921314e+01    1.614226e-02    6.090047e+01    3.954802e+01     3 5 6 10 12 16 17 
       7              79    4.135710e+01    7.072014e-03    6.018957e+01    4.067797e+01     3 5 6 10 12 14 16 
