Building classifier model for 3 classes...
Start at 20-Jun-2017 14:57:00
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
      17             420    5.947663e+01    5.250470e-02    7.523810e+01    5.698324e+01     5 8 9 10 11 12 13 15 16 
      18             329    5.948252e+01    3.373008e-02    6.261905e+01    6.256983e+01     5 8 9 11 13 15 16 
      19             420    5.948840e+01    6.230302e-02    6.261905e+01    6.256983e+01     5 8 9 11 14 16 
      20             197    6.053515e+01    1.791625e-02    6.809524e+01    5.307263e+01     5 7 9 11 12 14 15 
gBest = 6.159366e+01

Iteration 53 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             202    5.948546e+01    1.841759e-02    6.261905e+01    6.256983e+01     5 7 9 13 15 16 
       2              61    6.159366e+01    5.566735e-03    6.809524e+01    5.307263e+01     5 7 11 13 15 16 17 
       3             420    5.947663e+01    5.377922e-02              80    4.189944e+01     1 7 11 12 13 14 17 
       4             232    6.053515e+01    1.964358e-02    6.261905e+01    6.256983e+01     5 8 9 10 17 
       5              97    5.948546e+01    8.404062e-03    6.261905e+01    6.256983e+01     5 7 9 10 11 14 
       6             395    5.948252e+01    6.946740e-02    6.261905e+01    6.256983e+01     5 7 8 9 12 14 
       7             379    5.948546e+01    4.620897e-02    7.190476e+01    5.363128e+01     5 7 8 9 12 15 16 17 
       8               9    5.947369e+01    2.640148e-03    6.261905e+01    6.256983e+01     5 9 10 11 14 16 
       9             158    6.053515e+01    1.121309e-02    6.619048e+01    5.754190e+01     5 8 9 11 12 13 14 16 
      10              14    5.948546e+01    2.238326e-03    6.261905e+01    6.256983e+01     5 7 9 14 15 
      11              43    5.948840e+01    4.626868e-03    6.928571e+01    5.307263e+01     5 7 9 13 15 16 17 
      12             133    6.053515e+01    1.149921e-02    6.261905e+01    6.256983e+01     5 8 9 10 13 16 17 
      13             420    5.948546e+01    5.610182e-02    6.809524e+01    5.307263e+01     5 7 8 10 11 13 17 
      14             309    6.053515e+01    2.833284e-02    6.261905e+01    6.256983e+01     5 8 9 11 15 17 
      15              41    5.948546e+01    3.761643e-03    6.261905e+01    6.256983e+01     5 7 9 14 15 
      16             420    6.105999e+01    5.948031e-02              75    5.698324e+01     5 8 9 11 12 13 14 15 16 
      17              73    5.947663e+01    5.492715e-03    6.261905e+01    6.256983e+01     5 7 10 13 14 15 
      18             406    5.948252e+01    5.858522e-02    6.261905e+01    6.256983e+01     5 7 9 14 15 16 
      19              32    5.948840e+01    3.449702e-03    6.904762e+01    5.251397e+01     5 7 9 13 15 16 17 
      20             129    6.053515e+01    9.025145e-03    6.261905e+01    6.256983e+01     5 8 9 10 13 
gBest = 6.159366e+01

Iteration 54 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              37    5.948546e+01    5.326325e-03    6.619048e+01    5.754190e+01     5 8 10 11 12 13 14 15 
       2               2    6.159366e+01    2.580123e-03    6.119048e+01    6.312849e+01     5 7 11 13 15 16 17 
       3             289    5.947663e+01    3.850312e-02    9.023810e+01    3.743017e+01     1 2 3 4 6 10 11 15 
       4             116    6.053515e+01    7.888721e-03    6.809524e+01    5.307263e+01     5 7 9 10 11 13 14 16 
       5             392    5.948546e+01    4.998989e-02    6.261905e+01    6.256983e+01     5 9 10 12 13 14 17 
       6             213    5.948252e+01    2.568305e-02    7.238095e+01    5.363128e+01     6 7 8 9 12 13 14 16 
       7             324    5.948546e+01    4.355700e-02    6.976190e+01    5.642458e+01     6 7 9 10 11 13 14 17 
       8             283    5.947369e+01    2.581492e-02    6.809524e+01    5.307263e+01     5 7 10 12 13 14 15 
       9             420    6.053515e+01    4.368140e-02    6.928571e+01    5.307263e+01     5 7 9 10 11 12 15 16 
      10             420    5.948546e+01    6.977810e-02    6.261905e+01    6.256983e+01     5 8 9 14 15 16 
      11             382    5.948840e+01    4.086336e-02    6.619048e+01    5.754190e+01     5 8 10 11 12 13 14 16 
      12              44    6.053515e+01    4.541030e-03    6.904762e+01    5.195531e+01     5 7 9 10 12 13 14 16 
      13              44    5.948546e+01    4.650194e-03    7.119048e+01    5.027933e+01     6 7 8 9 10 11 13 14 
      14             221    6.053515e+01    2.271044e-02    6.261905e+01    6.256983e+01     5 7 8 11 15 16 
      15             377    5.948546e+01    6.126767e-02    6.261905e+01    6.256983e+01     5 8 9 14 15 16 
      16             154    6.105999e+01    1.480990e-02    6.809524e+01    5.307263e+01     5 7 9 10 11 14 16 
      17              11    5.947663e+01    2.944314e-03    6.642857e+01    5.530726e+01     5 8 9 10 11 13 14 16 
      18             418    5.948252e+01    8.265663e-02    6.261905e+01    6.256983e+01     5 8 9 14 17 
      19             401    5.948840e+01    6.292907e-02    6.619048e+01    5.754190e+01     5 8 10 11 12 13 14 16 
      20             195    6.053515e+01    2.571229e-02    8.261905e+01    4.357542e+01     5 7 9 10 12 13 14 15 16 17 
gBest = 6.159366e+01

Iteration 55 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    5.948546e+01    5.820331e-02    6.285714e+01    6.145251e+01     6 7 8 9 15 17 
       2             420    6.159366e+01    8.044288e-02    6.261905e+01    6.256983e+01     5 7 11 13 15 16 
       3             420    5.947663e+01    5.703547e-02    8.452381e+01    4.916201e+01     1 3 4 8 9 13 15 
       4             420    6.053515e+01    5.727464e-02    6.547619e+01    6.368715e+01     5 6 8 11 15 17 
       5              64    5.948546e+01    6.739546e-03    6.238095e+01    6.256983e+01     6 8 13 15 17 
       6             420    5.948546e+01    8.529678e-02    6.238095e+01    6.256983e+01     11 14 
       7             420    5.948546e+01    7.941344e-02    6.238095e+01    6.256983e+01     7 12 13 14 15 17 
       8             114    5.947369e+01    1.276440e-02    6.238095e+01    6.256983e+01     7 9 10 11 12 15 
       9             126    6.053515e+01    1.386754e-02    6.547619e+01    6.368715e+01     5 6 8 11 12 13 14 
      10             242    5.948546e+01    3.705320e-02    7.880952e+01    5.307263e+01     6 7 8 9 11 14 15 16 17 
      11             258    5.948840e+01    3.351268e-02    6.238095e+01    6.256983e+01     6 7 8 9 
      12             420    6.053515e+01    5.686815e-02    6.547619e+01    6.368715e+01     5 6 9 10 11 15 16 17 
      13             322    5.948546e+01    4.160480e-02    6.238095e+01    6.256983e+01     8 10 12 13 16 17 
      14             381    6.053515e+01    5.876499e-02              80    4.525140e+01     5 6 8 9 10 11 12 14 15 16 
      15              91    5.948546e+01    9.900633e-03    7.976190e+01    5.642458e+01     6 7 8 9 11 14 15 16 17 
      16             420    6.105999e+01    8.035704e-02    6.238095e+01    6.256983e+01     5 6 8 13 
      17             154    5.947663e+01    1.687623e-02    6.261905e+01    6.256983e+01     5 8 11 12 14 15 
      18             420    5.948252e+01    6.213258e-02    7.833333e+01    5.363128e+01     6 7 8 9 12 13 14 16 17 
      19             318    5.948840e+01    4.164057e-02    6.238095e+01    6.256983e+01     6 7 8 9 
      20             420    6.053515e+01    4.962010e-02    6.547619e+01    6.368715e+01     5 6 9 10 11 13 14 15 
gBest = 6.159366e+01

Iteration 56 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              78    5.948546e+01    6.996439e-03    6.261905e+01    6.256983e+01     5 8 9 11 12 14 15 
       2              52    6.159366e+01    4.778329e-03    6.904762e+01    5.307263e+01     5 7 11 13 15 16 17 
       3             420    5.947663e+01    5.761830e-02    9.285714e+01    3.743017e+01     1 2 3 5 7 8 9 11 12 14 15 
       4              92    6.053515e+01    6.391528e-03    6.809524e+01    5.418994e+01     5 7 9 11 13 14 15 17 
       5             386    5.948546e+01    4.855303e-02    6.261905e+01    6.256983e+01     5 8 10 13 17 
       6              25    5.948546e+01    2.713235e-03    6.880952e+01    5.307263e+01     6 7 8 10 11 15 17 
       7             185    5.948546e+01    1.429922e-02    6.285714e+01    6.145251e+01     6 9 10 11 13 15 17 
       8             295    5.947369e+01    3.099134e-02    7.690476e+01    5.251397e+01     6 7 9 11 12 13 14 15 16 17 
       9             420    6.053515e+01    6.238512e-02    6.809524e+01    5.418994e+01     5 7 9 11 12 15 17 
      10             403    5.948546e+01    5.754739e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 13 14 
      11              59    5.948840e+01    5.415896e-03    6.619048e+01    5.754190e+01     5 8 9 11 12 14 16 17 
      12             267    6.053515e+01    2.455751e-02    6.809524e+01    5.307263e+01     5 7 9 11 15 16 17 
      13             344    5.948546e+01    4.110812e-02    6.261905e+01    6.256983e+01     5 9 11 14 16 17 
      14             232    6.053515e+01    2.248589e-02    6.809524e+01    5.307263e+01     5 7 9 10 12 15 16 
      15             383    5.948546e+01    5.596778e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 13 14 
      16             203    6.105999e+01    1.650085e-02    6.261905e+01    6.256983e+01     5 7 9 11 13 16 
      17             156    5.948252e+01    2.197801e-02    6.238095e+01    6.256983e+01     5 7 16 
      18             227    5.948252e+01    2.231888e-02    6.619048e+01    5.754190e+01     5 8 9 11 12 13 15 17 
      19              66    5.948840e+01    5.883963e-03    6.619048e+01    5.754190e+01     5 8 9 11 12 14 16 17 
      20              39    6.053515e+01    4.432799e-03    6.833333e+01    5.363128e+01     5 7 9 11 14 16 17 
gBest = 6.159366e+01

Iteration 57 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             340    5.948546e+01    4.068173e-02    6.261905e+01    6.256983e+01     5 7 11 16 17 
       2              71    6.159366e+01    5.916619e-03    6.809524e+01    5.307263e+01     5 7 11 13 15 16 17 
       3             420    5.947663e+01    5.360536e-02    9.285714e+01    5.083799e+01     1 2 3 6 7 13 14 16 17 
       4             370    6.053515e+01    5.586421e-02    6.261905e+01    6.256983e+01     5 7 11 12 14 15 
       5             279    5.948546e+01    4.021926e-02    6.261905e+01    6.256983e+01     5 7 12 13 17 
       6              64    5.948546e+01    5.091203e-03    6.261905e+01    6.256983e+01     5 10 11 12 14 
       7              88    5.948546e+01    7.294696e-03    6.285714e+01    6.145251e+01     6 7 9 12 14 16 
       8             187    6.053515e+01    1.790971e-02    6.547619e+01    6.368715e+01     5 6 9 10 13 15 
       9             174    6.053515e+01    1.342373e-02    6.809524e+01    5.307263e+01     5 7 11 12 14 15 17 
      10             329    5.948546e+01    3.769294e-02    6.238095e+01    6.256983e+01     5 7 11 15 
      11             251    5.948840e+01    2.313838e-02    6.261905e+01    6.256983e+01     5 7 11 16 17 
      12               5    6.053515e+01    2.461940e-03    6.523810e+01    6.145251e+01     5 7 11 12 14 16 17 
      13             304    5.948546e+01    3.283997e-02    6.261905e+01    6.256983e+01     5 7 13 15 16 
      14             345    6.053515e+01    3.554761e-02    6.261905e+01    6.256983e+01     5 7 11 12 13 16 
      15             330    5.948546e+01    3.719751e-02    6.238095e+01    6.256983e+01     5 7 11 15 
      16             386    6.105999e+01    4.174724e-02    6.809524e+01    5.418994e+01     5 7 11 12 15 16 17 
      17             267    5.948252e+01    2.938591e-02    6.809524e+01    5.418994e+01     5 7 9 12 14 15 17 
      18             206    5.948252e+01    2.110750e-02    6.238095e+01    6.256983e+01     5 7 11 15 
      19             250    5.948840e+01    2.785855e-02    6.261905e+01    6.256983e+01     5 7 11 16 17 
      20             114    6.053515e+01    8.289922e-03    6.809524e+01    5.307263e+01     5 7 11 12 14 16 17 
gBest = 6.159366e+01

Iteration 58 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              25    5.948546e+01    3.030152e-03    6.238095e+01    6.256983e+01     5 8 14 16 
       2             420    6.159366e+01    6.090379e-02    6.261905e+01    6.256983e+01     5 7 11 13 15 16 
       3             420    5.947663e+01    6.193851e-02    9.357143e+01    3.519553e+01     1 2 3 4 6 9 10 15 16 17 
       4             113    6.053515e+01    9.844340e-03    6.809524e+01    5.307263e+01     5 7 8 10 11 12 14 
       5             420    5.948546e+01    4.611038e-02    7.952381e+01    5.195531e+01     6 7 8 9 10 11 12 15 16 
       6             398    5.948546e+01    5.869688e-02    6.285714e+01    6.145251e+01     6 9 10 11 16 17 
       7             285    5.948546e+01    2.521747e-02    6.738095e+01    5.474860e+01     6 8 9 10 12 13 15 16 
       8              11    6.053515e+01    2.563329e-03    6.523810e+01    6.312849e+01     5 6 7 9 14 15 17 
       9             420    6.053515e+01    5.090115e-02              80    4.748603e+01     5 7 8 10 11 12 13 14 15 17 
      10             420    5.948546e+01    6.344628e-02    6.261905e+01    6.256983e+01     5 8 12 14 17 
      11             376    5.948840e+01    4.447043e-02    6.261905e+01    6.256983e+01     5 8 15 16 17 
      12             370    6.053515e+01    4.927271e-02    6.809524e+01    5.418994e+01     5 7 8 10 12 13 17 
      13             119    5.948546e+01    9.953504e-03    6.976190e+01    5.698324e+01     6 7 10 12 13 15 17 
      14               3    6.053515e+01    2.334116e-03    6.261905e+01    6.256983e+01     5 7 8 9 10 12 
      15             394    5.948546e+01    5.723296e-02    6.261905e+01    6.256983e+01     5 8 12 14 17 
      16             394    6.105999e+01    5.146189e-02    7.238095e+01    5.363128e+01     5 7 8 10 11 14 15 17 
      17             104    5.948252e+01    9.467088e-03    6.238095e+01    6.256983e+01     5 7 10 16 
      18             207    5.948252e+01    2.821870e-02    6.238095e+01    6.256983e+01     5 8 12 17 
      19             403    5.948840e+01    5.889437e-02    6.261905e+01    6.256983e+01     5 8 15 16 17 
      20             393    6.053515e+01    4.831760e-02    7.190476e+01    5.083799e+01     5 7 8 10 12 13 14 16 
gBest = 6.159366e+01

Iteration 59 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    5.948546e+01    5.101809e-02    6.285714e+01    6.145251e+01     6 7 8 9 10 12 
       2             420    6.159366e+01    6.019096e-02    6.261905e+01    6.256983e+01     5 7 11 13 15 16 
       3             420    5.947663e+01    4.450402e-02    8.380952e+01    4.245810e+01     1 3 5 9 11 15 17 
       4             420    6.053515e+01    4.462811e-02    6.571429e+01    6.312849e+01     5 6 9 10 13 14 
       5             126    5.948546e+01    1.474179e-02    6.238095e+01    6.256983e+01     6 8 9 11 
       6             286    5.948546e+01    2.621985e-02    6.238095e+01    6.256983e+01     11 12 14 15 
       7             368    5.948546e+01    4.222309e-02    6.214286e+01    5.810056e+01     7 11 13 14 15 16 17 
       8             161    6.053515e+01    1.474210e-02    6.547619e+01    6.368715e+01     5 6 7 10 12 17 
       9             184    6.053515e+01    1.703703e-02    6.547619e+01    6.368715e+01     5 6 9 10 11 15 17 
      10              48    5.948546e+01    5.095557e-03    7.190476e+01    5.363128e+01     6 7 8 9 10 11 12 16 
      11              81    5.948840e+01    6.624162e-03    7.142857e+01    5.586592e+01     6 7 8 9 10 13 14 15 
      12             121    6.053515e+01    8.751769e-03    6.547619e+01    6.368715e+01     5 6 9 12 14 17 
      13             420    5.948546e+01    6.597073e-02    6.238095e+01    6.256983e+01     7 10 12 13 15 17 
      14             155    6.053515e+01    1.120282e-02    6.547619e+01    6.368715e+01     5 6 8 9 13 17 
      15             420    5.948546e+01    4.261869e-02    7.285714e+01    5.474860e+01     6 7 8 9 10 11 12 17 
      16             420    6.105999e+01    4.192390e-02    6.547619e+01    6.368715e+01     5 6 9 11 12 15 17 
      17             293    5.948252e+01    2.631875e-02    6.619048e+01    5.754190e+01     5 8 9 10 11 14 15 17 
      18             369    5.948252e+01    3.989395e-02    6.976190e+01    5.698324e+01     6 7 8 9 10 11 13 
      19             135    5.948840e+01    1.039047e-02    7.238095e+01    5.363128e+01     6 7 8 9 10 13 14 15 
      20             409    6.053515e+01    6.679366e-02    6.547619e+01    6.368715e+01     5 6 9 12 13 14 16 17 
gBest = 6.159366e+01

Iteration 60 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    5.948546e+01    4.326061e-02    7.261905e+01    5.363128e+01     6 7 8 10 11 12 13 14 17 
       2             420    6.159366e+01    6.066214e-02    6.261905e+01    6.256983e+01     5 7 11 13 15 16 
       3             420    5.947663e+01    5.407498e-02              90    4.301676e+01     1 4 5 6 7 11 14 16 17 
       4              65    6.053515e+01    5.786928e-03    6.547619e+01    6.368715e+01     5 6 8 11 13 16 17 
       5             114    5.948546e+01    7.836161e-03    7.452381e+01    5.530726e+01     6 9 10 11 12 13 14 15 16 
       6             420    5.948546e+01    6.456342e-02    6.238095e+01    6.256983e+01     8 9 12 14 16 
       7               3    5.948546e+01    2.311723e-03    6.238095e+01    6.256983e+01     9 10 13 14 15 16 17 
       8             401    6.053515e+01    4.389942e-02    6.547619e+01    6.368715e+01     5 6 9 12 13 17 
       9             420    6.053515e+01    6.016826e-02    6.547619e+01    6.368715e+01     5 6 8 10 15 17 
      10             133    5.948546e+01    1.120407e-02    6.285714e+01    6.145251e+01     6 7 8 9 11 15 
      11             289    5.948840e+01    3.225839e-02    7.261905e+01    5.363128e+01     6 7 8 10 11 12 13 15 
      12              52    6.053515e+01    4.637753e-03    6.547619e+01    6.368715e+01     5 6 9 10 11 13 15 
      13             105    5.948546e+01    9.808263e-03    6.238095e+01    6.256983e+01     8 10 14 15 
      14             330    6.053515e+01    4.718522e-02    8.690476e+01    4.748603e+01     5 6 8 9 10 11 12 13 14 15 16 17 
      15             420    5.948546e+01    4.538231e-02    7.047619e+01    5.698324e+01     6 7 8 9 11 16 17 
      16             354    6.105999e+01    4.215684e-02    6.261905e+01    6.256983e+01     5 6 8 13 14 
      17             304    5.948252e+01    3.087782e-02    6.619048e+01    5.754190e+01     5 8 9 10 13 15 16 17 
      18             229    5.948252e+01    2.181629e-02    6.285714e+01    6.145251e+01     6 7 8 9 12 13 
      19             349    5.948840e+01    4.354176e-02    7.261905e+01    5.363128e+01     6 7 8 10 11 12 13 15 
      20             103    6.053515e+01    7.783601e-03    6.547619e+01    6.368715e+01     5 6 9 10 11 12 14 17 
gBest = 6.159366e+01

Iteration 61 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    5.948546e+01    6.279627e-02    6.261905e+01    6.256983e+01     5 9 10 11 14 16 17 
       2              19    6.159366e+01    3.194676e-03    6.833333e+01    5.083799e+01     5 7 11 13 15 16 17 
       3               5    5.947663e+01    2.485266e-03    7.833333e+01    6.033520e+01     1 2 4 5 6 7 10 12 13 14 15 
       4             284    6.053515e+01    3.266518e-02    7.214286e+01    5.363128e+01     5 7 8 9 12 14 15 17 
       5             420    5.948546e+01    4.603045e-02    7.928571e+01    5.195531e+01     6 7 8 9 11 12 14 15 16 
       6             270    5.948546e+01    2.634830e-02    6.738095e+01    5.530726e+01     6 8 9 12 13 14 15 16 
       7             283    5.948546e+01    2.963006e-02    6.238095e+01    6.256983e+01     6 9 12 13 
       8             355    6.053515e+01    3.943397e-02    6.261905e+01    6.256983e+01     5 7 12 13 14 15 
       9             313    6.053515e+01    3.828635e-02    6.809524e+01    5.307263e+01     5 7 8 9 11 15 17 
      10              92    5.948546e+01    6.500070e-03    7.452381e+01    5.530726e+01     5 9 10 11 12 14 15 16 17 
      11             178    5.948840e+01    1.531311e-02    6.261905e+01    6.256983e+01     5 9 10 11 14 17 
      12             165    6.053515e+01    1.320883e-02    7.238095e+01    5.251397e+01     5 7 8 10 11 12 13 17 
      13             109    5.948546e+01    8.470929e-03    7.547619e+01    5.921788e+01     6 8 9 10 11 12 15 16 17 
      14             370    6.053515e+01    4.242151e-02    7.880952e+01    5.139665e+01     5 7 8 9 10 11 12 13 14 
      15             420    5.948546e+01    6.046216e-02    6.261905e+01    6.256983e+01     5 9 10 11 12 14 15 16 
      16             325    6.105999e+01    3.853826e-02    6.261905e+01    6.256983e+01     5 7 8 9 13 17 
      17             193    5.948252e+01    1.487521e-02    6.619048e+01    5.754190e+01     5 8 9 10 11 12 14 16 
      18             393    5.948252e+01    6.285816e-02    6.261905e+01    6.256983e+01     5 9 10 11 12 15 17 
      19             205    5.948840e+01    2.202591e-02    6.261905e+01    6.256983e+01     5 9 10 11 14 17 
      20             159    6.053515e+01    1.471690e-02              80    5.083799e+01     5 7 8 10 11 12 13 14 16 17 
gBest = 6.159366e+01

Iteration 62 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             199    5.948546e+01    1.956801e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 15 17 
       2              73    6.159366e+01    5.731569e-03    6.809524e+01    5.307263e+01     5 7 11 13 15 16 17 
       3              77    5.947663e+01    6.915888e-03    8.761905e+01    4.972067e+01     1 3 4 5 6 10 11 12 14 16 17 
       4             392    6.053515e+01    4.999642e-02    6.261905e+01    6.256983e+01     5 7 9 11 12 15 
       5             338    5.948546e+01    3.879080e-02    6.238095e+01    6.256983e+01     5 8 10 15 
       6             295    5.948546e+01    3.024336e-02    6.976190e+01    5.642458e+01     6 7 9 11 13 16 17 
       7             236    5.948546e+01    2.977530e-02    6.238095e+01    6.256983e+01     6 7 10 13 14 
       8             230    6.053515e+01    2.506912e-02    6.809524e+01    5.418994e+01     5 7 13 14 15 16 17 
       9             349    6.053515e+01    4.571571e-02    6.809524e+01    5.307263e+01     5 7 9 11 12 14 15 17 
      10             191    5.948546e+01    1.497411e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 13 16 
      11             163    5.948840e+01    1.216913e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 15 
      12             216    6.053515e+01    2.284604e-02    6.809524e+01    5.418994e+01     5 7 9 11 14 15 16 
      13              96    5.948546e+01    7.226896e-03    6.261905e+01    6.256983e+01     5 9 12 13 15 17 
      14              83    6.053515e+01    6.050352e-03    6.261905e+01    6.256983e+01     5 7 9 10 12 13 
      15             177    5.948546e+01    1.350149e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 13 16 
      16             295    6.105999e+01    2.926307e-02    6.809524e+01    5.307263e+01     5 7 9 11 13 14 17 
      17             420    5.948252e+01    6.811949e-02    6.261905e+01    6.256983e+01     5 7 11 14 15 
      18             420    5.948252e+01    5.874259e-02    6.619048e+01    5.754190e+01     5 8 9 11 12 14 15 16 
      19             173    5.948840e+01    1.266954e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 15 
      20              54    6.053515e+01    4.685960e-03    6.261905e+01    6.256983e+01     5 7 9 11 13 16 
gBest = 6.159366e+01

Iteration 63 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              46    5.948546e+01    5.693937e-03    6.238095e+01    6.256983e+01     5 8 14 15 
       2               6    6.159366e+01    1.829972e-03    6.547619e+01    6.089385e+01     5 7 11 13 15 16 17 
       3             420    5.947663e+01    5.738971e-02    8.880952e+01    4.357542e+01     1 4 5 7 10 11 13 
       4              37    6.053515e+01    4.294089e-03    7.142857e+01    5.027933e+01     5 7 8 10 11 12 15 16 
       5             306    5.948546e+01    2.968635e-02    7.904762e+01    5.195531e+01     6 7 8 9 10 11 12 14 16 
       6             256    5.948546e+01    3.303342e-02    6.238095e+01    6.256983e+01     7 8 9 10 13 15 
       7             170    5.948546e+01    1.359790e-02    6.238095e+01    6.256983e+01     6 11 12 13 16 
       8              13    6.053515e+01    2.114544e-03    6.547619e+01    6.089385e+01     5 6 10 11 15 16 
       9             358    6.053515e+01    5.017867e-02    8.023810e+01    4.860335e+01     5 7 8 10 11 12 13 14 16 17 
      10             356    5.948546e+01    3.892951e-02    6.261905e+01    6.256983e+01     5 8 12 14 16 17 
      11             332    5.948840e+01    3.521825e-02    6.238095e+01    6.256983e+01     5 8 14 17 
      12             404    6.053515e+01    4.390782e-02    7.190476e+01    5.363128e+01     5 7 8 10 12 14 15 16 17 
      13             298    5.948546e+01    2.964467e-02    6.976190e+01    5.642458e+01     6 7 10 12 13 14 16 17 
      14             134    6.053515e+01    1.364890e-02    7.952381e+01    5.307263e+01     5 7 8 9 10 13 14 15 17 
      15             364    5.948546e+01    4.180229e-02    6.261905e+01    6.256983e+01     5 8 12 14 16 17 
      16             420    6.105999e+01    5.305861e-02    7.190476e+01    5.251397e+01     5 7 8 10 11 14 16 17 
      17             420    5.948252e+01    6.010792e-02    6.261905e+01    6.256983e+01     5 7 11 14 15 16 
      18             149    5.948252e+01    1.316622e-02    6.261905e+01    6.256983e+01     5 8 12 16 17 
      19             358    5.948840e+01    4.204923e-02    6.238095e+01    6.256983e+01     5 8 14 17 
      20             402    6.053515e+01    4.036015e-02    6.809524e+01    5.307263e+01     5 7 8 10 12 13 14 
gBest = 6.159366e+01

Iteration 64 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             125    5.948546e+01    9.568787e-03    6.261905e+01    6.256983e+01     5 10 13 14 16 
       2             420    6.159366e+01    7.724229e-02    6.261905e+01    6.256983e+01     5 7 11 13 15 16 
       3             420    5.947663e+01    6.872720e-02    9.190476e+01    3.743017e+01     1 4 5 6 7 9 11 12 14 16 
       4             337    6.053515e+01    4.210895e-02    6.238095e+01    6.256983e+01     5 6 10 16 
       5             133    5.948546e+01    1.273392e-02    6.238095e+01    6.256983e+01     6 7 9 12 17 
       6              78    5.948546e+01    6.081453e-03    7.333333e+01    6.033520e+01     8 9 10 12 13 14 15 16 17 
       7             420    5.948546e+01    7.378823e-02    6.238095e+01    6.256983e+01     7 11 14 15 16 17 
       8              37    6.053515e+01    4.261433e-03    6.571429e+01    6.312849e+01     5 6 8 11 13 15 16 
       9             420    6.053515e+01    4.198672e-02    6.547619e+01    6.368715e+01     5 6 10 12 15 17 
      10             420    5.948546e+01    6.390409e-02    6.261905e+01    6.256983e+01     5 10 11 14 15 17 
      11             229    5.948840e+01    2.260003e-02    6.261905e+01    6.256983e+01     5 10 13 15 16 
      12              83    6.053515e+01    6.962850e-03    6.261905e+01    6.256983e+01     5 6 12 14 16 
      13             420    5.948546e+01    5.139036e-02    6.214286e+01    5.810056e+01     7 8 9 10 11 12 13 
      14             129    6.053515e+01    1.131261e-02    6.547619e+01    6.368715e+01     5 6 9 10 12 14 15 17 
      15             404    5.948546e+01    5.990763e-02    6.261905e+01    6.256983e+01     5 10 11 14 15 17 
      16             420    6.105999e+01    6.979240e-02    6.261905e+01    6.256983e+01     5 6 11 13 14 
      17             153    5.948252e+01    1.111605e-02    6.261905e+01    6.256983e+01     5 7 13 15 16 17 
      18             119    5.948252e+01    1.264248e-02    6.238095e+01    6.256983e+01     5 10 11 
      19             270    5.948840e+01    2.449376e-02    6.261905e+01    6.256983e+01     5 10 13 15 16 
      20             420    6.053515e+01    5.953380e-02    6.261905e+01    6.256983e+01     5 6 12 13 14 
gBest = 6.159366e+01

Iteration 65 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    5.948546e+01    6.526848e-02    6.238095e+01    6.256983e+01     5 8 12 16 
       2             420    6.159366e+01    5.924238e-02    6.261905e+01    6.256983e+01     5 7 11 13 15 16 
       3             405    5.947663e+01    7.113316e-02             100    3.407821e+01     1 2 3 4 5 6 7 10 12 13 14 17 
       4             190    6.053515e+01    1.509696e-02    6.809524e+01    5.307263e+01     5 7 8 10 11 14 15 
       5             420    5.948546e+01    7.096148e-02    6.238095e+01    6.256983e+01     5 13 15 16 
       6             170    5.948546e+01    1.276751e-02    7.523810e+01    5.586592e+01     6 8 9 10 11 12 14 15 16 
       7             420    5.948546e+01    4.154633e-02    6.285714e+01    6.145251e+01     6 8 9 10 11 16 17 
       8             111    6.053515e+01    7.675992e-03    6.261905e+01    6.256983e+01     5 7 8 9 13 15 
       9              85    6.053515e+01    6.671435e-03    6.809524e+01    5.307263e+01     5 7 8 10 11 12 17 
      10             247    5.948546e+01    4.268307e-02    6.238095e+01    6.256983e+01     5 8 11 17 
