Building classifier model for 4 classes...
Start at 20-Jun-2017 15:09:56
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       8             183    4.912465e+01    2.295675e-02    8.242280e+01    4.831461e+01     1 2 3 6 9 10 14 17 
       9             398    4.912465e+01    6.593808e-02    8.337292e+01    4.719101e+01     1 2 4 6 11 12 13 16 
      10              52    5.125066e+01    6.054395e-03    7.197150e+01    4.325843e+01     1 4 6 7 8 11 14 
      11             281    4.965248e+01    5.367316e-02    9.453682e+01    3.707865e+01     1 2 4 5 6 8 9 10 11 12 13 14 15 
      12              94    4.912465e+01    9.634099e-03    7.980998e+01    4.438202e+01     1 2 3 6 9 12 13 14 16 17 
      13             212    4.912171e+01    2.559410e-02    7.648456e+01    4.269663e+01     1 4 7 8 10 11 12 
      14             421    4.805430e+01    7.448147e-02    8.242280e+01    4.550562e+01     1 2 4 7 12 13 17 
      15             276    5.125654e+01    4.101824e-02    8.266033e+01              50     1 2 4 6 15 17 
      16             234    4.753235e+01    3.202046e-02    8.242280e+01    4.662921e+01     1 2 4 5 10 11 13 14 15 
      17               1    4.859977e+01    2.361485e-03    4.346793e+01    4.382022e+01     1 3 4 8 9 10 13 17 
      18             247    4.913054e+01    2.854526e-02    7.767221e+01    4.887640e+01     1 2 3 8 11 13 14 
      19             337    4.698982e+01    5.917707e-02    9.073634e+01    3.988764e+01     1 2 3 7 8 9 10 11 14 15 17 
      20             421    4.699570e+01    6.109786e-02    9.263658e+01    3.988764e+01     1 2 3 5 7 9 11 12 14 15 
gBest = 5.125654e+01

Iteration 52 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.348516e-02    7.410926e+01    4.494382e+01     1 3 8 11 12 13 15 16 17 
       2             289    5.071401e+01    4.108511e-02    9.311164e+01    3.258427e+01     1 2 3 7 8 9 10 11 12 15 16 17 
       3              74    4.806312e+01    5.927504e-03    6.484561e+01    4.044944e+01     1 7 10 11 12 14 16 17 
       4             183    4.752353e+01    2.283733e-02    8.123515e+01    4.438202e+01     1 4 7 9 11 12 13 14 16 
       5              49    5.018913e+01    5.130079e-03    7.387173e+01    5.280899e+01     1 2 3 7 8 10 12 13 14 17 
       6             421    5.018913e+01    4.971527e-02    8.147268e+01    5.280899e+01     1 2 4 8 9 10 11 12 13 17 
       7             185    4.860859e+01    2.084874e-02    8.289786e+01    4.662921e+01     1 2 3 6 11 12 15 16 17 
       8             252    4.912465e+01    3.163046e-02    8.836105e+01    4.269663e+01     1 2 3 5 9 10 11 13 15 17 
       9              25    4.912465e+01    3.787457e-03    6.864608e+01    4.606742e+01     1 2 4 6 8 11 13 15 
      10             258    5.125066e+01    2.343913e-02    6.935867e+01    4.550562e+01     1 5 6 11 13 14 15 16 
      11             330    4.965248e+01    3.301725e-02    7.980998e+01              50     1 2 3 9 10 12 13 16 17 
      12             248    4.912465e+01    2.581243e-02    8.218527e+01    5.112360e+01     1 2 3 5 9 10 17 
      13             159    4.912171e+01    1.425164e-02    6.627078e+01    4.438202e+01     1 5 11 14 15 17 
      14             202    4.806900e+01    1.993189e-02    7.790974e+01    5.056180e+01     1 2 4 15 16 
      15             131    5.125654e+01    1.218748e-02    8.171021e+01              50     1 2 4 7 8 9 10 11 13 14 16 17 
      16             109    4.753235e+01    9.742330e-03    7.909739e+01    4.550562e+01     1 2 4 5 7 11 12 13 16 17 
      17             113    4.859977e+01    1.178721e-02    7.957245e+01    4.213483e+01     1 3 5 7 8 9 11 16 
      18             223    4.913054e+01    3.161926e-02    8.266033e+01    4.662921e+01     1 2 3 6 9 11 
      19             387    4.698982e+01    5.752593e-02    9.026128e+01    4.044944e+01     1 2 3 6 7 15 16 
      20             271    4.699570e+01    4.216368e-02    9.406176e+01    4.494382e+01     1 2 3 5 6 7 8 9 10 11 12 13 14 15 17 
gBest = 5.125654e+01

Iteration 53 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    5.865707e-02    7.980998e+01              50     1 3 4 8 9 12 13 14 17 
       2             228    5.071401e+01    2.958962e-02    8.741093e+01    4.044944e+01     1 2 4 5 6 7 8 10 13 14 
       3             367    4.806312e+01    5.013544e-02    8.574822e+01    4.719101e+01     1 4 5 9 10 11 12 14 15 17 
       4              16    4.752353e+01    2.857854e-03    6.460808e+01    4.719101e+01     1 3 6 9 11 12 16 17 
       5             421    5.018913e+01    5.736949e-02    8.978622e+01    4.550562e+01     1 2 3 6 7 9 11 
       6              55    5.018913e+01    5.438288e-03    7.173397e+01    4.775281e+01     1 2 4 7 10 12 16 
       7               6    4.860859e+01    2.050166e-03    5.415677e+01    4.887640e+01     1 2 4 5 6 7 8 10 11 12 13 15 17 
       8             421    4.912465e+01    5.642745e-02    8.456057e+01    4.494382e+01     1 2 3 7 9 10 11 16 17 
       9              80    4.912465e+01    6.388107e-03    7.814727e+01    4.943820e+01     1 2 4 6 9 12 13 14 15 
      10             339    5.125066e+01    5.179840e-02    9.358670e+01    3.932584e+01     1 4 5 6 7 8 9 10 11 13 15 17 
      11             216    4.965248e+01    2.296484e-02    8.598575e+01    4.662921e+01     1 2 4 5 6 8 12 
      12             365    4.912465e+01    4.908983e-02    8.218527e+01    4.213483e+01     1 2 3 7 9 10 14 
      13             111    4.912171e+01    1.178907e-02    7.909739e+01    4.550562e+01     1 4 5 6 8 12 16 17 
      14              87    4.806900e+01    9.787115e-03    7.624703e+01    4.719101e+01     1 2 5 6 7 8 11 12 14 15 16 17 
      15             176    5.125654e+01    1.731227e-02    8.337292e+01    4.494382e+01     1 2 4 7 8 9 12 13 14 15 17 
      16             421    4.753235e+01    5.071827e-02    8.313539e+01    4.719101e+01     1 2 4 5 10 14 15 16 17 
      17             421    4.859977e+01    7.455114e-02    9.192399e+01    3.764045e+01     1 3 4 6 7 9 12 14 15 17 
      18             240    4.913054e+01    2.853344e-02    8.836105e+01    4.438202e+01     1 2 4 5 6 7 8 9 10 13 17 
      19             405    4.698982e+01    4.466170e-02    7.909739e+01    4.719101e+01     1 2 3 10 11 13 14 16 
      20              35    4.699570e+01    3.931765e-03    7.387173e+01    4.775281e+01     1 2 3 6 7 8 9 10 11 12 13 14 16 17 
gBest = 5.125654e+01

Iteration 54 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    5.942059e-02    7.933492e+01    4.101124e+01     1 3 7 8 10 11 13 16 
       2             390    5.071401e+01    5.772746e-02    8.337292e+01    4.438202e+01     1 2 4 7 9 12 13 15 16 17 
       3             385    4.806312e+01    5.034724e-02    8.218527e+01    4.887640e+01     1 2 4 5 9 12 17 
       4             253    4.752353e+01    3.310682e-02    9.049881e+01    3.932584e+01     1 2 4 6 7 8 9 13 14 15 16 17 
       5             346    5.018913e+01    4.935886e-02    8.218527e+01              50     1 2 4 5 11 12 16 17 
       6             310    5.018913e+01    3.970734e-02    8.289786e+01    4.550562e+01     1 2 4 7 8 9 11 12 15 16 
       7              78    4.860859e+01    7.454865e-03    7.790974e+01    4.943820e+01     1 2 4 7 9 12 13 
       8             231    4.912465e+01    2.854557e-02    8.289786e+01    4.494382e+01     1 2 4 7 10 13 14 15 17 
       9             309    4.912465e+01    3.459903e-02    8.313539e+01    4.606742e+01     1 2 4 7 8 9 16 
      10             133    5.125066e+01    1.410142e-02    8.408551e+01              50     1 2 4 6 7 8 9 10 11 13 14 15 16 
      11             391    4.965248e+01    5.204441e-02    8.289786e+01    4.382022e+01     1 2 4 7 9 10 13 14 17 
      12             203    4.912465e+01    2.237206e-02    8.313539e+01    4.382022e+01     1 2 4 7 10 12 16 17 
      13             415    4.912171e+01    5.581414e-02    8.194774e+01    4.662921e+01     1 2 4 5 11 12 14 15 16 
      14             304    4.806900e+01    3.252057e-02    8.218527e+01    4.494382e+01     1 2 4 7 9 11 14 16 
      15             421    5.125654e+01    5.309127e-02    8.313539e+01    4.382022e+01     1 2 4 7 8 9 14 15 17 
      16             121    4.753235e+01    1.286703e-02    8.289786e+01    4.662921e+01     1 2 4 7 8 11 12 14 
      17              51    4.859977e+01    5.315751e-03    7.315914e+01    4.550562e+01     1 2 4 6 7 15 17 
      18             412    4.913054e+01    5.429238e-02    8.218527e+01    4.606742e+01     1 2 4 7 9 12 16 
      19             240    4.699865e+01    2.801841e-02    7.838480e+01    4.943820e+01     1 2 4 7 10 14 
      20             239    4.806312e+01    2.716376e-02    7.885986e+01    5.056180e+01     1 2 4 8 9 10 11 
gBest = 5.125654e+01

Iteration 55 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.544047e-02    7.672209e+01    4.494382e+01     1 5 6 8 10 12 13 14 16 
       2              82    5.071401e+01    6.385930e-03    7.173397e+01    4.157303e+01     1 2 5 6 10 13 16 
       3             250    4.806312e+01    3.680439e-02    8.598575e+01    4.213483e+01     1 2 3 4 5 9 14 15 17 
       4             105    4.752353e+01    9.220458e-03    7.957245e+01    4.831461e+01     1 2 3 4 8 11 15 16 17 
       5              34    5.018913e+01    4.446483e-03    6.460808e+01    4.494382e+01     1 2 5 6 8 9 10 
       6             421    5.018913e+01    5.154151e-02    8.337292e+01    5.112360e+01     1 2 4 6 10 11 12 16 
       7              50    4.860859e+01    5.368000e-03    6.817102e+01    4.213483e+01     1 2 5 6 11 13 14 
       8             317    4.912465e+01    4.310355e-02    7.220903e+01    4.775281e+01     1 2 5 7 13 
       9              55    4.912465e+01    6.455596e-03    7.790974e+01    4.887640e+01     1 2 4 7 9 10 11 12 13 14 15 16 
      10             251    5.125066e+01    3.529756e-02    8.456057e+01    4.325843e+01     1 2 3 4 6 12 13 14 15 
      11             375    4.965248e+01    4.677811e-02    8.194774e+01    4.157303e+01     1 2 5 6 8 9 11 12 16 
      12             267    4.912465e+01    3.189606e-02    8.028504e+01    4.269663e+01     1 2 5 7 12 13 15 16 
      13             206    4.912171e+01    2.632746e-02    8.907363e+01    4.494382e+01     1 2 3 4 6 8 9 10 11 12 16 
      14             421    4.806900e+01    6.070817e-02    8.337292e+01    4.887640e+01     1 2 4 6 8 11 15 
      15             198    5.125654e+01    2.007091e-02    8.313539e+01    4.494382e+01     1 2 4 7 8 9 12 14 16 17 
      16              56    4.753235e+01    5.702956e-03    7.862233e+01    4.887640e+01     1 2 4 9 11 12 15 16 
      17             421    4.859977e+01    7.448551e-02    9.833729e+01    3.146067e+01     1 2 3 6 8 9 10 12 13 15 16 17 
      18             312    4.913054e+01    4.690034e-02    9.501188e+01    3.932584e+01     1 2 5 7 8 9 10 11 12 13 15 17 
      19             421    4.699865e+01    5.873637e-02    8.076010e+01    4.213483e+01     1 2 5 7 9 13 15 17 
      20             403    4.806312e+01    4.727137e-02    7.790974e+01    4.662921e+01     1 2 6 8 9 12 14 15 
gBest = 5.125654e+01

Iteration 56 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    5.442269e-02    8.313539e+01    4.438202e+01     1 3 6 8 9 10 11 14 17 
       2             151    5.071401e+01    1.430109e-02    8.194774e+01    4.213483e+01     1 2 4 5 10 11 12 13 16 
       3             173    4.806312e+01    2.474909e-02    8.551069e+01    3.426966e+01     1 3 4 5 7 8 11 14 
       4              63    4.752353e+01    5.686784e-03    6.460808e+01    4.494382e+01     1 2 13 14 16 
       5             119    5.018913e+01    1.157790e-02    8.028504e+01    4.719101e+01     1 2 4 6 7 9 12 14 16 17 
       6             421    5.018913e+01    6.325999e-02    8.266033e+01    4.606742e+01     1 2 4 7 8 12 17 
       7             126    4.860859e+01    1.124263e-02    8.123515e+01    4.831461e+01     1 2 4 5 9 13 14 
       8             275    4.912465e+01    4.437775e-02    9.334917e+01    3.707865e+01     1 2 4 5 8 9 10 11 12 14 15 17 
       9               8    4.912465e+01    3.103239e-03    6.247031e+01    4.382022e+01     1 2 4 6 13 17 
      10             421    5.125066e+01    6.686924e-02    8.883610e+01    3.707865e+01     1 3 4 5 6 7 11 17 
      11             219    4.965248e+01    3.353165e-02    8.741093e+01    4.213483e+01     1 2 4 6 7 8 9 13 16 17 
      12             355    4.912465e+01    5.505062e-02    8.836105e+01    4.382022e+01     1 2 4 5 8 9 10 11 13 16 
      13             254    4.912171e+01    3.914068e-02    8.907363e+01    4.438202e+01     1 3 4 5 6 9 10 12 13 16 17 
      14             421    4.806900e+01    7.608503e-02    8.384798e+01    4.213483e+01     1 2 4 7 8 13 14 17 
      15             369    5.125654e+01    6.380518e-02    8.859857e+01    4.438202e+01     1 2 4 7 8 9 10 12 15 16 17 
      16             241    4.753235e+01    3.325952e-02    8.242280e+01    4.662921e+01     1 2 4 6 8 9 13 15 16 17 
      17             143    4.859977e+01    1.691573e-02    8.028504e+01    4.606742e+01     1 2 6 7 8 9 11 16 17 
      18             367    4.913054e+01    4.999673e-02    8.361045e+01    4.775281e+01     1 2 4 5 9 11 13 14 17 
      19             421    4.699865e+01    6.577635e-02    8.361045e+01    4.269663e+01     1 2 4 7 8 10 11 17 
      20             113    4.806312e+01    1.310993e-02    8.266033e+01    4.494382e+01     1 2 4 7 8 12 13 15 16 17 
gBest = 5.125654e+01

Iteration 57 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.687732e-02    7.458432e+01    4.382022e+01     1 3 6 11 14 15 16 
       2             386    5.071401e+01    4.993826e-02    7.933492e+01    4.719101e+01     1 2 3 8 11 14 16 17 
       3             421    4.806312e+01    6.186885e-02    7.624703e+01    4.213483e+01     1 5 6 7 9 10 13 14 
       4             297    4.752353e+01    3.568507e-02    7.980998e+01    4.438202e+01     1 4 5 6 9 12 17 
       5             197    5.018913e+01    2.481192e-02    7.719715e+01    5.056180e+01     1 2 3 11 12 14 16 17 
       6             253    5.018913e+01    4.922886e-02    8.171021e+01    5.280899e+01     1 2 4 8 9 10 11 12 14 15 
       7             421    4.860859e+01    6.980826e-02    8.004751e+01    4.943820e+01     1 2 3 8 10 12 13 15 16 
       8             314    4.912465e+01    4.893993e-02    8.408551e+01    4.438202e+01     1 2 3 6 8 10 12 14 15 
       9             393    4.912465e+01    6.654237e-02    8.337292e+01    4.775281e+01     1 2 4 6 9 11 13 15 16 
      10             419    5.125066e+01    5.822850e-02    8.503563e+01    4.101124e+01     1 4 6 7 8 12 13 15 
      11             421    4.965248e+01    7.455860e-02    9.216152e+01    4.382022e+01     1 2 4 5 6 7 9 14 15 
      12             168    4.912465e+01    2.298910e-02    8.337292e+01    4.606742e+01     1 2 3 6 8 11 12 16 17 
      13              83    4.912171e+01    7.967406e-03    7.862233e+01    5.112360e+01     1 4 7 8 9 12 13 16 17 
      14             175    4.806900e+01    1.795823e-02    7.790974e+01    5.056180e+01     1 2 4 9 10 14 17 
      15             385    5.125654e+01    8.849239e-02    8.859857e+01    4.438202e+01     1 2 4 7 8 9 10 11 15 16 17 
      16             169    4.753235e+01    1.980593e-02    8.669834e+01    4.943820e+01     1 2 4 5 9 10 11 13 14 15 
      17             262    4.859977e+01    2.871694e-02    8.028504e+01              50     1 3 4 8 9 11 12 13 14 
      18             268    4.913054e+01    3.354223e-02    8.004751e+01    4.775281e+01     1 2 3 8 9 11 12 14 15 16 
      19             396    4.699865e+01    4.718118e-02    8.313539e+01    4.887640e+01     1 2 4 5 10 12 14 15 
      20             215    4.806312e+01    3.170790e-02    8.717340e+01    4.269663e+01     1 2 4 5 7 9 10 11 13 14 17 
gBest = 5.125654e+01

Iteration 58 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    5.055126e-02    7.268409e+01    4.382022e+01     1 3 9 10 11 13 14 
       2             421    5.071401e+01    6.933926e-02    9.216152e+01    3.932584e+01     1 2 3 7 8 9 10 13 15 17 
       3             303    4.806312e+01    2.979489e-02    5.866983e+01    3.932584e+01     1 11 12 14 15 17 
       4             258    4.752353e+01    2.659337e-02    7.909739e+01              50     1 4 9 10 12 13 15 16 17 
       5             307    5.018913e+01    4.388853e-02    9.121140e+01    3.539326e+01     1 2 3 6 7 9 11 12 14 16 17 
       6             153    5.018913e+01    1.489511e-02    7.957245e+01    5.224719e+01     1 2 4 8 10 11 13 14 17 
       7             182    4.860859e+01    1.696829e-02    8.266033e+01    4.887640e+01     1 2 3 6 13 15 16 17 
       8             324    4.912465e+01    5.041846e-02    8.907363e+01    4.213483e+01     1 2 3 5 9 10 12 13 15 16 17 
       9             421    4.912465e+01    6.304042e-02    8.456057e+01    4.943820e+01     1 2 4 6 9 11 12 15 16 
      10             421    5.125066e+01    5.730200e-02    5.866983e+01    3.932584e+01     1 5 7 10 
      11             225    4.965248e+01    2.691900e-02    7.980998e+01    4.719101e+01     1 2 3 9 12 13 14 15 16 
      12             421    4.912465e+01    6.209962e-02    8.384798e+01    4.269663e+01     1 2 3 5 9 11 13 14 15 16 
      13             382    4.912171e+01    5.349060e-02    5.866983e+01    3.932584e+01     1 6 7 14 
      14             326    4.806900e+01    5.677018e-02    8.741093e+01    3.876404e+01     1 2 5 6 7 8 11 12 13 
      15             189    5.125654e+01    2.314554e-02    8.456057e+01    4.101124e+01     1 2 4 7 8 9 10 13 16 17 
      16              42    4.753235e+01    4.428445e-03    7.529691e+01    4.887640e+01     1 2 4 5 8 9 10 12 13 15 16 
      17             412    4.859977e+01    6.061984e-02    8.361045e+01    4.101124e+01     1 3 5 7 10 11 12 13 17 
      18             199    4.913054e+01    2.621208e-02    8.598575e+01    4.662921e+01     1 2 3 6 10 11 12 13 15 17 
      19              17    4.699865e+01    3.755734e-03    6.817102e+01    4.494382e+01     1 2 4 6 7 10 11 12 13 
      20             126    4.806312e+01    1.312952e-02    8.171021e+01    4.943820e+01     1 2 4 5 10 12 13 15 16 
gBest = 5.125654e+01

Iteration 59 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.406052e-02    8.242280e+01    3.932584e+01     1 3 5 6 8 10 11 15 17 
       2             106    5.071401e+01    1.049932e-02    8.123515e+01    4.550562e+01     1 2 4 5 6 8 11 12 14 
       3             256    4.806312e+01    3.428305e-02    7.268409e+01    4.382022e+01     1 3 8 11 14 16 17 
       4             421    4.752353e+01    6.736156e-02    8.836105e+01    3.651685e+01     1 3 5 7 8 11 13 14 15 16 17 
       5               7    5.018913e+01    2.465672e-03    6.175772e+01    4.382022e+01     1 2 3 7 10 15 17 
       6             128    5.018913e+01    1.276191e-02    8.289786e+01    4.662921e+01     1 2 4 7 12 13 14 15 16 
       7              71    4.860859e+01    7.596996e-03    7.885986e+01              50     1 2 4 5 6 8 10 12 13 15 16 
       8              71    4.912465e+01    6.629449e-03    7.743468e+01    5.056180e+01     1 2 3 10 15 
       9             420    4.912465e+01    5.575940e-02    8.266033e+01    4.606742e+01     1 2 4 6 12 13 15 
      10             394    5.125066e+01    5.969179e-02    8.812352e+01    4.438202e+01     1 3 6 7 8 11 12 13 
      11              67    4.965248e+01    5.669367e-03    7.529691e+01    4.831461e+01     1 2 4 5 7 8 10 13 15 17 
      12              52    4.912465e+01    5.105199e-03    7.767221e+01    4.887640e+01     1 2 3 11 14 15 16 
      13             166    4.912171e+01    1.311366e-02    7.387173e+01    4.438202e+01     1 3 6 9 11 14 17 
      14             421    4.806900e+01    4.884507e-02    7.909739e+01    4.943820e+01     1 2 4 10 14 17 
      15             360    5.125654e+01    5.180245e-02    8.289786e+01    4.606742e+01     1 2 4 7 8 9 11 14 17 
      16             284    4.753235e+01    4.053649e-02    8.978622e+01    4.382022e+01     1 2 4 6 7 8 11 12 14 16 17 
      17             245    4.859977e+01    3.244344e-02    8.978622e+01    4.269663e+01     1 3 4 5 7 9 11 13 14 15 16 
      18              24    4.913054e+01    3.762265e-03    6.722090e+01    4.775281e+01     1 2 4 5 6 8 9 12 13 14 15 
      19             421    4.699865e+01    5.240114e-02    7.885986e+01    4.719101e+01     1 2 4 9 13 14 16 17 
      20              20    4.806312e+01    3.623867e-03    6.413302e+01    4.325843e+01     1 2 5 6 7 8 10 12 16 
gBest = 5.125654e+01

Iteration 60 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    5.091732e-02    8.052257e+01    4.157303e+01     1 4 5 6 8 12 14 17 
       2             303    5.071401e+01    3.534359e-02    8.788599e+01    4.438202e+01     1 2 4 6 8 10 12 13 14 15 16 
       3             313    4.806312e+01    3.483695e-02    7.909739e+01    4.494382e+01     1 2 5 8 9 11 12 13 15 16 17 
       4             334    4.752353e+01    4.667766e-02    8.764846e+01    3.651685e+01     1 2 5 7 8 9 11 13 14 15 
       5             138    5.018913e+01    1.321878e-02    8.194774e+01    4.662921e+01     1 2 4 5 8 11 14 17 
       6             128    5.018913e+01    1.382431e-02    8.337292e+01    4.831461e+01     1 2 4 7 8 11 12 13 17 
       7             261    4.860859e+01    4.049575e-02    8.788599e+01    4.269663e+01     1 2 4 6 8 10 11 14 15 17 
       8             141    4.912465e+01    1.439563e-02    8.408551e+01    4.494382e+01     1 2 4 6 8 9 10 11 12 14 15 17 
       9             242    4.912465e+01    2.669849e-02    8.289786e+01    4.662921e+01     1 2 4 7 8 9 12 13 14 
      10             377    5.125066e+01    5.805558e-02    9.263658e+01    4.157303e+01     1 2 5 7 9 10 11 13 14 16 17 
      11             407    4.965248e+01    5.346323e-02    7.933492e+01    4.831461e+01     1 2 4 6 8 
      12             178    4.912465e+01    2.065592e-02    8.646081e+01    4.943820e+01     1 2 4 6 8 9 10 11 12 16 
      13             315    4.912171e+01    4.710902e-02    8.028504e+01    3.820225e+01     1 2 5 7 10 11 13 
      14              99    4.806900e+01    9.274263e-03    8.194774e+01    4.943820e+01     1 2 4 7 10 11 13 14 15 
      15             172    5.125654e+01    1.679133e-02    8.266033e+01    4.662921e+01     1 2 4 7 8 9 12 13 15 16 
      16             353    4.753235e+01    4.621550e-02    8.266033e+01    4.943820e+01     1 2 4 6 11 12 14 16 17 
      17             421    4.859977e+01    6.461692e-02    8.907363e+01    3.483146e+01     1 2 5 6 7 9 11 12 13 15 17 
      18             239    4.913054e+01    2.775343e-02    8.693587e+01    4.606742e+01     1 2 4 6 8 10 11 12 15 16 17 
      19             421    4.699865e+01    6.910041e-02    9.809976e+01    2.921348e+01     1 2 5 6 7 9 11 12 13 14 15 16 
      20             258    4.806312e+01    2.757305e-02    7.648456e+01    4.157303e+01     1 2 5 6 10 12 13 17 
gBest = 5.125654e+01

Iteration 61 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    4.728879e-02    7.529691e+01    4.719101e+01     1 3 6 11 12 13 14 16 17 
       2              28    5.071401e+01    2.988477e-03    6.983373e+01    4.887640e+01     1 2 4 6 7 8 10 11 12 16 17 
       3             421    4.806312e+01    7.822819e-02             100    3.146067e+01     1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
       4             244    4.752353e+01    3.225434e-02    8.598575e+01    3.651685e+01     1 2 7 8 9 10 11 13 15 16 
       5             421    5.018913e+01    6.743527e-02    8.764846e+01    4.887640e+01     1 2 4 5 10 11 12 13 14 15 
       6             280    5.018913e+01    3.356928e-02    8.361045e+01    4.213483e+01     1 2 4 7 8 12 13 14 15 
       7             214    4.860859e+01    2.767537e-02    8.622328e+01    4.269663e+01     1 2 4 6 7 8 9 17 
       8             229    4.912465e+01    2.514687e-02    8.194774e+01    4.719101e+01     1 2 4 5 9 11 15 17 
       9             352    4.912465e+01    5.465159e-02    8.361045e+01    4.550562e+01     1 2 4 7 8 9 10 11 14 
      10             417    5.125066e+01    6.107018e-02    8.503563e+01    4.494382e+01     1 2 7 10 12 13 14 15 16 17 
      11             320    4.965248e+01    5.319919e-02    9.121140e+01    4.101124e+01     1 2 4 6 7 9 11 12 15 
      12             121    4.912465e+01    1.285303e-02    8.147268e+01    4.719101e+01     1 2 4 5 9 12 13 
      13             397    4.912171e+01    5.110672e-02    7.482185e+01    4.887640e+01     1 2 8 10 12 13 14 17 
      14               9    4.806900e+01    2.253565e-03    6.199525e+01    4.550562e+01     1 2 4 7 9 12 14 15 16 
      15             108    5.125654e+01    1.337708e-02    8.052257e+01    5.112360e+01     1 2 4 7 8 9 11 12 13 17 
      16              21    4.753235e+01    3.379725e-03    6.722090e+01    4.662921e+01     1 2 4 6 8 12 13 15 17 
      17             327    4.859977e+01    4.648825e-02    8.503563e+01    4.943820e+01     1 2 5 8 9 10 11 12 13 16 
      18             378    4.913054e+01    6.193882e-02    9.216152e+01    3.932584e+01     1 2 4 6 7 8 9 12 13 15 17 
      19             215    4.699865e+01    2.642263e-02    8.289786e+01    4.831461e+01     1 2 4 7 9 12 15 17 
      20             341    4.806312e+01    5.099974e-02    8.289786e+01    4.606742e+01     1 2 4 7 12 16 17 
gBest = 5.125654e+01

Iteration 62 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.854402e-02    9.524941e+01    3.932584e+01     1 3 5 6 7 8 9 10 12 17 
       2             421    5.071401e+01    8.502278e-02    9.928741e+01    3.089888e+01     1 2 4 5 6 7 9 11 12 13 14 17 
       3              96    4.806312e+01    9.700033e-03    7.672209e+01    4.494382e+01     1 4 5 7 10 11 12 14 
       4              91    4.752353e+01    7.721710e-03    8.052257e+01    4.831461e+01     1 3 6 8 9 10 12 13 14 15 17 
       5              53    5.018913e+01    5.797503e-03    7.577197e+01    4.719101e+01     1 2 4 5 6 7 8 9 10 11 12 13 14 16 
       6             180    5.018913e+01    1.900695e-02    8.313539e+01    4.719101e+01     1 2 4 7 11 14 17 
       7             313    4.860859e+01    5.433125e-02    9.382423e+01    4.044944e+01     1 2 4 5 6 7 9 10 11 13 16 
       8             145    4.912465e+01    1.637676e-02    8.289786e+01    4.662921e+01     1 2 3 7 11 12 14 15 
       9              98    4.912465e+01    8.895766e-03    8.028504e+01    4.943820e+01     1 2 4 6 10 11 14 
      10             421    5.125066e+01    4.943536e-02    7.268409e+01    4.382022e+01     1 3 8 10 12 13 17 
      11             209    4.965248e+01    2.323324e-02    8.574822e+01    4.719101e+01     1 2 4 5 6 9 12 
      12              81    4.912465e+01    7.318643e-03    7.814727e+01    4.831461e+01     1 2 3 7 12 14 15 16 17 
      13             257    4.912171e+01    3.712162e-02    9.049881e+01    4.101124e+01     1 4 5 6 7 10 11 13 14 15 17 
      14             315    4.806900e+01    3.323091e-02    7.885986e+01    4.887640e+01     1 2 4 9 10 12 17 
      15             229    5.125654e+01    3.054162e-02    8.242280e+01    4.831461e+01     1 2 4 7 8 9 10 13 15 
      16             421    4.753235e+01    7.109957e-02    9.572447e+01    3.033708e+01     1 2 4 6 7 8 9 10 11 13 14 
      17             182    4.859977e+01    2.074393e-02    8.669834e+01    4.719101e+01     1 3 4 6 7 8 10 11 12 15 17 
      18             421    4.913054e+01    7.273983e-02    9.097387e+01    4.382022e+01     1 2 4 5 6 7 8 11 12 14 16 
      19             134    4.699865e+01    1.311926e-02    8.171021e+01    4.719101e+01     1 2 4 6 8 17 
      20             421    4.806312e+01    6.103192e-02    8.788599e+01    4.325843e+01     1 2 4 6 8 9 10 11 13 16 17 
gBest = 5.125654e+01

Iteration 63 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.342544e-02    7.505938e+01    4.550562e+01     1 3 6 8 10 11 
       2              40    5.071401e+01    6.830050e-03    7.030879e+01    4.662921e+01     1 2 4 6 7 8 9 12 13 14 15 17 
