Building classifier model for 2 classes...
Start at 20-Jun-2017 14:44:37
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
      15             164    6.743459e+01    1.697545e-02    7.119048e+01    6.983240e+01     5 6 8 10 16 17 
      16             329    6.796237e+01    4.380861e-02    7.095238e+01    7.039106e+01     5 6 8 11 12 16 17 
      17             338    6.743459e+01    4.412708e-02    7.095238e+01    7.094972e+01     5 6 8 9 12 14 16 
      18             420    6.796237e+01    6.128135e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 16 
      19             351    6.796531e+01    4.951312e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             147    6.796531e+01    1.351268e-02    7.119048e+01    6.927374e+01     5 6 8 10 14 15 17 
gBest = 6.796531e+01

Iteration 54 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              95    6.743459e+01    1.187616e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 16 
       2             336    6.531756e+01    4.723560e-02    6.880952e+01    6.871508e+01     5 7 8 13 15 16 
       3              61    6.796237e+01    6.923352e-03    7.452381e+01    5.921788e+01     5 6 8 11 12 14 16 17 
       4              32    6.796237e+01    4.663256e-03    7.119048e+01    6.983240e+01     5 6 8 10 11 15 16 
       5              67    6.584241e+01    7.789199e-03    7.476190e+01    5.754190e+01     5 6 7 12 13 14 17 
       6             254    6.796237e+01    2.736343e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 16 17 
       7             355    6.796237e+01    3.768703e-02    7.095238e+01    7.150838e+01     5 6 8 10 15 16 17 
       8               5    6.690386e+01    2.408136e-03    6.880952e+01    6.927374e+01     5 6 8 10 11 12 14 15 16 
       9             252    6.796531e+01    3.131012e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 14 15 16 17 
      10             334    6.796531e+01    3.985072e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 17 
      11              12    6.795943e+01    2.574836e-03    6.857143e+01    6.927374e+01     5 6 8 12 13 14 15 16 
      12             235    6.796531e+01    2.561245e-02    7.119048e+01    6.983240e+01     5 6 8 11 13 16 
      13             165    6.532345e+01    1.469389e-02    7.142857e+01    6.201117e+01     5 7 8 11 12 13 15 
      14               1    6.796531e+01    2.395074e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 15 16 17 
      15               1    6.743459e+01    2.342513e-03    6.880952e+01    6.871508e+01     5 6 8 11 12 13 14 15 16 17 
      16              60    6.796237e+01    6.180354e-03    7.452381e+01    5.810056e+01     5 6 8 11 13 14 15 17 
      17             347    6.743459e+01    3.969988e-02    7.404762e+01    5.754190e+01     5 6 8 9 12 13 16 17 
      18             306    6.796237e+01    2.917381e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 17 
      19             290    6.796531e+01    2.629916e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             420    6.796531e+01    5.348780e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 17 
gBest = 6.796531e+01

Iteration 55 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    6.743459e+01    4.586499e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 14 17 
       2             296    6.531756e+01    2.951249e-02    6.880952e+01    6.871508e+01     6 9 12 15 16 
       3             272    6.796237e+01    3.283095e-02    6.880952e+01    6.871508e+01     5 6 8 14 17 
       4             420    6.796237e+01    6.165519e-02    7.380952e+01    5.754190e+01     5 6 8 9 11 12 14 16 
       5             352    6.584241e+01    3.596187e-02    7.142857e+01    6.201117e+01     5 7 9 10 11 12 14 17 
       6             410    6.796237e+01    4.554030e-02    7.380952e+01    5.810056e+01     5 6 8 10 12 15 16 17 
       7             141    6.796237e+01    1.191068e-02    7.119048e+01    6.927374e+01     5 6 8 10 14 15 17 
       8             153    6.690386e+01    1.272210e-02    6.880952e+01    6.871508e+01     5 6 8 11 12 
       9             419    6.796531e+01    5.620166e-02    7.095238e+01    6.983240e+01     5 6 8 11 13 14 
      10             336    6.796531e+01    3.707279e-02    7.380952e+01    5.754190e+01     5 6 8 10 14 15 16 17 
      11             420    6.795943e+01    6.031661e-02    7.095238e+01    7.150838e+01     5 6 9 11 13 14 16 17 
      12              37    6.796531e+01    4.462656e-03    7.119048e+01    6.927374e+01     5 6 9 10 12 14 17 
      13              68    6.532345e+01    7.959320e-03    6.880952e+01    6.871508e+01     6 8 10 15 17 
      14             143    6.796531e+01    1.219898e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 17 
      15             420    6.743459e+01    4.352403e-02    7.380952e+01    5.754190e+01     5 6 8 11 13 14 15 16 
      16              71    6.796237e+01    7.187709e-03    8.071429e+01    6.033520e+01     5 6 9 10 11 13 15 16 17 
      17              62    6.743459e+01    5.959849e-03    7.357143e+01    6.145251e+01     5 6 7 9 13 14 16 17 
      18              94    6.796237e+01    8.549303e-03    7.380952e+01    5.698324e+01     5 6 8 11 12 13 14 15 17 
      19             330    6.796531e+01    3.799555e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 15 
      20             124    6.796531e+01    1.111294e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 17 
gBest = 6.796531e+01

Iteration 56 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             230    6.743459e+01    2.288336e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 16 
       2             157    6.531756e+01    1.278150e-02    6.880952e+01    6.871508e+01     5 8 12 13 16 17 
       3             318    6.796237e+01    3.350149e-02    7.119048e+01    7.039106e+01     5 6 8 11 14 15 17 
       4              31    6.796237e+01    4.373707e-03    7.976190e+01    6.145251e+01     5 6 8 10 11 12 13 15 16 17 
       5             209    6.584241e+01    2.451833e-02    8.238095e+01    5.921788e+01     5 7 8 9 10 12 13 16 17 
       6             381    6.796237e+01    5.767801e-02    7.095238e+01    7.150838e+01     5 6 8 10 13 14 17 
       7               2    6.796237e+01    1.660161e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 15 16 17 
       8             420    6.690386e+01    4.996221e-02    7.404762e+01    5.754190e+01     5 6 8 12 13 14 15 16 17 
       9             350    6.796531e+01    4.391062e-02    7.404762e+01    5.810056e+01     5 6 8 11 12 13 16 17 
      10              51    6.796531e+01    5.405632e-03    7.119048e+01    6.927374e+01     5 6 8 10 14 15 16 
      11             110    6.795943e+01    1.034848e-02    8.047619e+01    6.033520e+01     5 6 9 10 11 12 13 14 17 
      12             149    6.796531e+01    1.283531e-02    7.380952e+01    5.810056e+01     5 6 8 13 14 15 16 17 
      13             217    6.532345e+01    2.019065e-02    6.880952e+01    6.871508e+01     5 8 10 11 13 14 
      14             352    6.796531e+01    4.088140e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
      15             420    6.743459e+01    5.111014e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 15 16 17 
      16             168    6.796237e+01    1.373225e-02    7.119048e+01    6.983240e+01     5 6 8 12 13 15 16 
      17             147    6.743459e+01    1.383893e-02    8.166667e+01    5.977654e+01     5 6 8 9 10 11 15 16 17 
      18             420    6.796237e+01    7.751318e-02    6.880952e+01    6.871508e+01     5 6 8 10 15 
      19             352    6.796531e+01    4.777209e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 15 
      20             405    6.796531e+01    5.765313e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 16 
gBest = 6.796531e+01

Iteration 57 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             301    6.743459e+01    3.316871e-02    7.095238e+01    7.039106e+01     5 6 8 10 13 16 17 
       2              44    6.531756e+01    5.063212e-03    7.952381e+01    5.921788e+01     5 6 8 9 11 12 13 14 15 16 17 
       3             338    6.796237e+01    3.652977e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 16 17 
       4             209    6.796237e+01    2.028457e-02    6.880952e+01    6.871508e+01     5 6 8 10 
       5             248    6.637314e+01    2.416595e-02    7.119048e+01    6.983240e+01     5 6 8 9 13 16 
       6             114    6.796237e+01    9.987715e-03    7.119048e+01    6.983240e+01     5 6 8 10 14 16 17 
       7             268    6.796237e+01    3.296437e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 17 
       8             100    6.690386e+01    8.906651e-03    7.119048e+01    6.927374e+01     5 6 8 11 12 14 16 
       9             198    6.796531e+01    1.767148e-02    7.380952e+01    5.698324e+01     5 6 8 10 14 15 16 17 
      10             304    6.796531e+01    3.362029e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 
      11             138    6.795943e+01    1.256939e-02    7.404762e+01    5.865922e+01     5 6 8 10 13 14 16 17 
      12             420    6.796531e+01    5.039700e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 14 
      13             420    6.743165e+01    4.599748e-02    7.119048e+01    7.094972e+01     5 6 8 9 11 12 14 
      14              44    6.796531e+01    4.830267e-03    7.119048e+01    6.927374e+01     5 6 8 10 14 15 
      15              84    6.743459e+01    7.299983e-03    6.880952e+01    6.871508e+01     5 6 8 10 13 
      16             137    6.796237e+01    1.193680e-02    7.380952e+01    5.698324e+01     5 6 8 10 13 15 16 17 
      17             289    6.743459e+01    3.098294e-02    7.119048e+01    6.927374e+01     5 6 8 11 12 14 17 
      18             234    6.796237e+01    2.595363e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 17 
      19             345    6.796531e+01    3.775203e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             156    6.796531e+01    1.272428e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
gBest = 6.796531e+01

Iteration 58 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             413    6.796237e+01    5.593450e-02    7.095238e+01    7.150838e+01     5 6 8 10 13 14 16 
       2             107    6.531756e+01    8.618968e-03    6.880952e+01    6.871508e+01     5 7 8 9 10 11 
       3             261    6.796237e+01    3.057770e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 13 15 16 17 
       4             265    6.796237e+01    3.062062e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 13 
       5              46    6.637314e+01    5.489294e-03    7.452381e+01    6.480447e+01     5 6 7 11 12 13 14 15 
       6             420    6.796237e+01    6.325688e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
       7             367    6.796237e+01    4.895548e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 17 
       8              50    6.690386e+01    5.532524e-03    7.452381e+01    5.810056e+01     5 6 8 10 12 13 15 17 
       9             174    6.796531e+01    1.578273e-02    6.880952e+01    6.871508e+01     5 6 8 10 15 
      10             216    6.796531e+01    1.981526e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 17 
      11             121    6.795943e+01    1.045143e-02    7.119048e+01    6.983240e+01     5 6 8 11 13 14 17 
      12              26    6.796531e+01    3.909061e-03    7.119048e+01    6.871508e+01     5 6 8 11 12 14 
      13             172    6.743165e+01    1.833269e-02    8.333333e+01    5.307263e+01     5 6 7 8 9 10 14 16 17 
      14              33    6.796531e+01    4.199854e-03    7.119048e+01    6.927374e+01     5 6 8 10 14 15 16 
      15             405    6.743459e+01    5.957796e-02    6.880952e+01    6.871508e+01     5 6 8 10 15 
      16             213    6.796237e+01    2.133547e-02    7.380952e+01    5.586592e+01     5 6 8 11 12 14 15 16 17 
      17             420    6.743459e+01    5.349122e-02    7.404762e+01    5.810056e+01     5 6 8 10 11 12 13 15 17 
      18             420    6.796237e+01    5.497971e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 16 
      19             315    6.796531e+01    3.415522e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             152    6.796531e+01    1.305488e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 15 17 
gBest = 6.796531e+01

Iteration 59 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    6.796237e+01    5.093380e-02    7.095238e+01    6.983240e+01     5 6 8 10 13 15 
       2               6    6.531756e+01    2.525075e-03    6.880952e+01    6.871508e+01     6 9 11 13 17 
       3             334    6.796237e+01    3.511344e-02    6.880952e+01    6.871508e+01     5 6 8 14 16 
       4             420    6.796237e+01    4.683067e-02    7.119048e+01    6.983240e+01     5 6 8 9 11 12 14 
       5             167    6.637314e+01    1.343742e-02    6.880952e+01    6.871508e+01     5 6 8 9 16 
       6             298    6.796237e+01    3.321629e-02    7.380952e+01    5.810056e+01     5 6 8 10 12 15 16 17 
       7             110    6.796237e+01    8.213103e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
       8             245    6.690386e+01    2.362978e-02    7.119048e+01    6.927374e+01     5 6 8 10 12 15 16 
       9             175    6.796531e+01    1.424044e-02    7.119048e+01    6.983240e+01     5 6 8 11 13 14 17 
      10             110    6.796531e+01    8.761099e-03    6.880952e+01    6.871508e+01     5 6 8 10 13 
      11             301    6.795943e+01    3.335687e-02    7.119048e+01    6.983240e+01     5 6 9 11 13 14 17 
      12              97    6.796531e+01    8.282769e-03    7.119048e+01    6.983240e+01     5 6 9 10 12 14 16 17 
      13             154    6.743165e+01    1.515512e-02    8.166667e+01    5.921788e+01     5 6 8 9 10 12 13 15 17 
      14             114    6.796531e+01    9.034786e-03    7.119048e+01    6.983240e+01     5 6 8 10 13 15 17 
      15             387    6.743459e+01    5.275942e-02    7.380952e+01    5.698324e+01     5 6 8 11 13 14 15 16 
      16              71    6.796237e+01    6.422629e-03    7.119048e+01    6.983240e+01     5 6 9 10 11 13 14 17 
      17              23    6.743459e+01    3.781237e-03    7.261905e+01    6.368715e+01     5 6 7 9 13 15 17 
      18             353    6.796237e+01    4.538200e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 14 15 16 
      19             315    6.796531e+01    4.049357e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20               6    6.796531e+01    2.440792e-03    6.857143e+01    6.927374e+01     5 6 8 10 13 17 
gBest = 6.796531e+01

Iteration 60 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    6.796237e+01    5.420125e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 17 
       2              18    6.531756e+01    2.843858e-03    6.952381e+01    6.871508e+01     6 8 10 12 13 14 15 
       3             155    6.796237e+01    1.314103e-02    7.119048e+01    6.983240e+01     5 6 8 13 15 17 
       4             331    6.796237e+01    3.596032e-02    7.380952e+01    5.810056e+01     5 6 8 9 11 13 15 16 
       5             301    6.637314e+01    2.828121e-02    7.119048e+01    6.983240e+01     5 6 9 10 11 14 
       6             239    6.796237e+01    2.666584e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 15 17 
       7             327    6.796237e+01    3.388962e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 16 
       8              72    6.690386e+01    7.642403e-03    7.428571e+01    5.921788e+01     5 6 8 11 12 13 15 16 17 
       9             257    6.796531e+01    3.331519e-02    7.380952e+01    5.698324e+01     5 6 8 11 13 14 15 17 
      10             420    6.796531e+01    5.274294e-02    7.404762e+01    5.754190e+01     5 6 8 10 14 15 16 17 
      11             420    6.795943e+01    4.583607e-02    7.095238e+01    6.983240e+01     5 6 9 11 12 13 16 
      12             316    6.796531e+01    3.349931e-02    8.071429e+01    6.145251e+01     5 6 9 10 12 13 14 15 17 
      13             420    6.743459e+01    4.195033e-02    7.095238e+01    7.094972e+01     5 6 11 14 16 17 
      14             230    6.796531e+01    2.747539e-02    7.119048e+01    6.927374e+01     5 6 8 10 13 15 
      15             180    6.743459e+01    1.706813e-02    7.119048e+01    6.983240e+01     5 6 8 11 12 16 17 
      16             180    6.796237e+01    1.740091e-02    7.119048e+01    6.983240e+01     5 6 9 10 11 12 14 
      17              22    6.743459e+01    3.448458e-03    7.095238e+01    6.983240e+01     5 6 7 10 11 12 
      18             230    6.796237e+01    2.397562e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 13 14 15 16 17 
      19             333    6.796531e+01    4.853469e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             330    6.796531e+01    4.332779e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
gBest = 6.796531e+01

Iteration 61 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             410    6.796237e+01    4.544140e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 16 17 
       2              64    6.531756e+01    6.057505e-03    7.119048e+01    5.698324e+01     5 8 11 12 13 14 15 16 17 
       3             420    6.796237e+01    4.259287e-02    7.380952e+01    5.865922e+01     5 6 8 11 14 15 16 17 
       4             242    6.796237e+01    2.536582e-02    7.380952e+01    5.754190e+01     5 6 8 10 11 12 13 16 17 
       5             126    6.637314e+01    1.167276e-02    8.238095e+01    6.480447e+01     5 6 9 10 12 13 14 15 16 17 
       6             158    6.796237e+01    1.246738e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 14 17 
       7             293    6.796237e+01    2.907708e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
       8             420    6.743165e+01    5.734057e-02    7.095238e+01    7.094972e+01     5 6 8 11 12 14 17 
       9             309    6.796531e+01    3.878271e-02    7.095238e+01    6.983240e+01     5 6 8 11 12 13 15 
      10             129    6.796531e+01    1.012394e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 16 
      11             420    6.795943e+01    5.376864e-02    8.071429e+01    6.145251e+01     5 6 9 10 11 12 13 14 15 
      12              74    6.796531e+01    6.758207e-03    7.119048e+01    6.983240e+01     5 6 8 12 16 17 
      13             420    6.743459e+01    4.855739e-02    8.309524e+01    5.865922e+01     5 7 8 9 11 12 13 14 15 16 
      14             295    6.796531e+01    2.922108e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
      15              54    6.743459e+01    5.437977e-03    7.119048e+01    6.983240e+01     5 6 8 11 12 13 14 
      16             145    6.796237e+01    1.227394e-02    7.119048e+01    7.039106e+01     5 6 8 12 13 14 17 
      17              20    6.743459e+01    3.031085e-03    7.714286e+01    6.089385e+01     5 6 8 9 10 12 13 14 15 
      18             384    6.796531e+01    4.394669e-02    7.095238e+01    7.150838e+01     5 6 8 10 15 17 
      19             340    6.796531e+01    3.351952e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             339    6.796531e+01    4.588925e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 16 
gBest = 6.796531e+01

Iteration 62 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             116    6.796237e+01    1.124854e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 16 
       2             297    6.531756e+01    2.799478e-02    7.142857e+01    6.201117e+01     5 7 8 11 12 13 17 
       3             311    6.796237e+01    3.462765e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 14 15 17 
       4              33    6.796237e+01    3.649058e-03    7.119048e+01    6.983240e+01     5 6 8 10 11 17 
       5             333    6.637314e+01    4.186698e-02    7.380952e+01    5.754190e+01     5 6 8 11 14 15 16 17 
       6              37    6.796237e+01    4.731367e-03    7.119048e+01    6.927374e+01     5 6 8 10 13 16 17 
       7             345    6.796237e+01    4.200880e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
       8             300    6.743165e+01    3.194085e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 14 15 16 
       9             191    6.796531e+01    2.577760e-02    6.880952e+01    6.871508e+01     5 6 8 10 
      10             260    6.796531e+01    2.574277e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 17 
      11             420    6.795943e+01    6.284977e-02    6.880952e+01    6.871508e+01     5 6 8 11 16 
      12             415    6.796531e+01    5.415460e-02    7.095238e+01    7.039106e+01     5 6 8 11 13 15 16 
      13             348    6.743459e+01    3.683798e-02    7.095238e+01    7.039106e+01     5 6 11 14 15 17 
      14             322    6.796531e+01    4.050974e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 16 
      15             190    6.743459e+01    1.557342e-02    6.880952e+01    6.871508e+01     5 6 8 10 16 
      16             153    6.796237e+01    1.435925e-02    7.095238e+01    7.094972e+01     5 6 8 11 12 16 
      17             222    6.743459e+01    2.379212e-02    7.380952e+01    5.642458e+01     5 6 8 9 12 15 16 17 
      18              19    6.796531e+01    3.336806e-03    7.119048e+01    7.094972e+01     5 6 8 10 14 15 
      19             337    6.796531e+01    3.552801e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             333    6.796531e+01    3.612080e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 17 
gBest = 6.796531e+01

Iteration 63 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             148    6.796237e+01    1.279798e-02    7.452381e+01    5.810056e+01     5 6 8 10 13 14 16 17 
       2             163    6.531756e+01    1.988804e-02    6.880952e+01    6.871508e+01     7 8 12 15 
       3             315    6.796237e+01    3.484722e-02    7.095238e+01    7.094972e+01     5 6 9 10 11 12 13 16 
       4             179    6.796237e+01    1.603900e-02    7.119048e+01    6.983240e+01     5 6 8 9 10 13 17 
       5              40    6.637314e+01    4.571198e-03    7.952381e+01    5.921788e+01     5 6 8 9 11 13 14 15 16 17 
       6             247    6.796237e+01    2.411091e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 14 15 
       7              51    6.796237e+01    4.522058e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
       8             396    6.743165e+01    4.270608e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 14 15 16 
       9             420    6.796531e+01    4.501003e-02    7.380952e+01    5.810056e+01     5 6 8 11 14 15 16 17 
      10             420    6.796531e+01    6.351066e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
      11             212    6.795943e+01    2.244204e-02    7.119048e+01    6.983240e+01     5 6 9 13 14 15 16 17 
      12             249    6.796531e+01    2.356291e-02    6.880952e+01    6.871508e+01     5 6 9 10 17 
      13             375    6.743459e+01    4.752671e-02    7.095238e+01    7.094972e+01     5 6 10 11 12 14 17 
      14             376    6.796531e+01    5.421027e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 15 16 
      15              73    6.743459e+01    6.947300e-03    7.452381e+01    5.810056e+01     5 6 8 11 13 15 16 17 
      16             352    6.796237e+01    3.546146e-02    7.095238e+01    7.094972e+01     5 6 9 10 12 13 14 
      17             420    6.743459e+01    5.439719e-02    7.476190e+01    6.312849e+01     5 6 7 9 10 14 15 
      18             420    6.796531e+01    5.632077e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 17 
      19             326    6.796531e+01    3.981682e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             381    6.796531e+01    4.091996e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 17 
gBest = 6.796531e+01

Iteration 64 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              16    6.796237e+01    2.871538e-03    7.023810e+01    6.983240e+01     5 6 8 10 12 16 
       2             154    6.531756e+01    1.988057e-02    6.880952e+01    6.871508e+01     7 11 15 17 
       3              28    6.796237e+01    3.059387e-03    7.119048e+01    6.927374e+01     5 6 9 10 12 15 
       4             196    6.796237e+01    1.985725e-02    7.119048e+01    6.983240e+01     5 6 7 13 15 16 
       5             101    6.637314e+01    6.632870e-03    7.380952e+01    5.698324e+01     5 6 8 9 10 11 13 16 
       6             377    6.796237e+01    4.148009e-02    7.380952e+01    5.754190e+01     5 6 8 10 12 13 14 15 
       7             225    6.796237e+01    2.009859e-02    7.119048e+01    6.983240e+01     5 6 8 10 15 17 
       8             203    6.743165e+01    2.147045e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 14 15 16 
       9             420    6.796531e+01    6.465050e-02    6.880952e+01    6.871508e+01     5 6 8 12 13 
      10              48    6.796531e+01    4.793879e-03    7.119048e+01    6.927374e+01     5 6 8 10 13 16 17 
      11             231    6.795943e+01    2.297199e-02    7.119048e+01    6.983240e+01     5 6 11 12 15 17 
      12             117    6.796531e+01    1.172376e-02    7.119048e+01    6.983240e+01     5 6 10 11 12 13 14 17 
      13             420    6.743459e+01    6.127016e-02    7.095238e+01    6.983240e+01     5 6 9 13 15 16 17 
      14             420    6.796531e+01    4.718180e-02    7.380952e+01    5.810056e+01     5 6 8 10 13 14 16 17 
      15             292    6.743459e+01    3.201984e-02    7.380952e+01    5.698324e+01     5 6 8 12 13 14 16 17 
      16             181    6.796237e+01    1.633259e-02    7.119048e+01    6.983240e+01     5 6 9 11 14 15 
      17             376    6.743459e+01    5.088839e-02    7.476190e+01    6.256983e+01     5 6 7 8 9 13 15 
      18             420    6.796531e+01    5.686131e-02    7.095238e+01    6.983240e+01     5 6 8 10 15 16 
      19             320    6.796531e+01    3.534825e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 15 
      20             188    6.796531e+01    1.941499e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 
gBest = 6.796531e+01

Iteration 65 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             399    6.796237e+01    4.894242e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 14 15 
       2              28    6.532051e+01    4.567465e-03    6.880952e+01    6.871508e+01     10 13 16 
       3             304    6.796237e+01    2.686271e-02    7.095238e+01    7.039106e+01     5 6 9 10 11 16 17 
       4             420    6.796237e+01    4.927302e-02    7.095238e+01    7.094972e+01     5 6 8 9 10 11 12 
       5             279    6.637314e+01    2.840437e-02    7.380952e+01    5.754190e+01     5 6 8 9 11 14 15 17 
       6             127    6.796237e+01    1.031583e-02    7.380952e+01    5.754190e+01     5 6 8 10 12 13 15 16 
       7             420    6.796531e+01    4.338408e-02    7.095238e+01    7.150838e+01     5 6 8 10 15 16 
       8             213    6.743165e+01    1.986253e-02    7.119048e+01    6.983240e+01     5 6 8 11 12 13 
       9             141    6.796531e+01    1.156204e-02    7.380952e+01    5.754190e+01     5 6 8 12 13 14 15 17 
      10             147    6.796531e+01    1.376584e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 16 
      11             216    6.795943e+01    1.874353e-02    6.880952e+01    6.871508e+01     5 6 10 12 13 
      12             420    6.796531e+01    5.358421e-02    7.095238e+01    7.094972e+01     5 6 9 12 14 15 16 17 
      13             226    6.743459e+01    2.009610e-02    7.119048e+01    6.983240e+01     5 6 10 11 12 16 
      14             420    6.796531e+01    4.497333e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 14 17 
      15             332    6.743459e+01    3.479092e-02    7.095238e+01    6.983240e+01     5 6 8 11 15 16 
      16             416    6.796237e+01    4.497706e-02    8.071429e+01    6.145251e+01     5 6 9 11 12 13 15 16 17 
      17             255    6.743459e+01    3.119816e-02    7.785714e+01    5.586592e+01     5 6 7 8 11 12 13 15 16 17 
      18             182    6.796531e+01    1.549100e-02    7.119048e+01    6.983240e+01     5 6 8 10 15 17 
      19             323    6.796531e+01    3.942650e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 
      20             168    6.796531e+01    1.460028e-02    7.119048e+01    6.927374e+01     5 6 8 10 13 16 17 
gBest = 6.796531e+01

Iteration 66 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             157    6.796237e+01    1.596343e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 17 
       2             163    6.532051e+01    1.936585e-02    6.880952e+01    6.871508e+01     6 11 12 16 17 
       3             393    6.796237e+01    4.724338e-02    7.095238e+01    6.983240e+01     5 6 8 12 13 15 17 
       4             368    6.796237e+01    4.089539e-02    8.166667e+01    5.865922e+01     5 6 8 9 13 14 15 16 17 
       5             420    6.637314e+01    4.782932e-02    7.095238e+01    6.983240e+01     5 6 8 11 12 13 15 
